# PAGES2kv2_Ant-MillIslandBoreholeReconstructionLMR16 - from PAGES Phase 2 v1.9.0
#-----------------------------------------------------------------------
#		World Data Center for Paleoclimatology, Boulder
#				and
#		NOAA Paleoclimatology Program
#-----------------------------------------------------------------------
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data.
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed.
#
#
# Online_Resource:
#
# Original_Source_URL:
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Borehole
#--------------------
# Contribution_Date
#	Date: 2016-05-04
#--------------------
# Title
#	Study_Name: PAGES2kv2_Ant-MillIslandBoreholeReconstructionLMR16 - from PAGES Phase 2 v1.9.0
#--------------------
# Investigators
#	Investigators: Roberts, Jason; Moy, Andrew; van Ommen, Tas; Curran, Mark; Worby, Anthony; Goodwin, Ian; Inoue, Mana
#--------------------
# Description_and_Notes
#	Description: Data from PAGES second data collation effort.
#--------------------
# Publication
#	Authors: Roberts, Jason; Moy, Andrew; van Ommen, Tas; Curran, Mark; Worby, Anthony; Goodwin, Ian; Inoue, Mana
#	Published_Date_or_Year: 
#	Published_Title: Borehole temperatures reveal a changed energy budget at Mill Island, East Antarctic, over recent decades
#	Journal_Name: 
#	Volume: 
#	Edition:
#	Issue:
#	Pages: 
#	DOI: 
#	Online_Resource:
#	Full_Citation:
#	Abstract:
#--------------------
# Funding_Agency
#	
#	Grant:
#--------------------
# Site_Information
#	Site_Name: Mill Island
#	Location: 
#	Country: 
#	Northernmost_Latitude: -65.5572
#	Southernmost_Latitude: -65.5572
#	Easternmost_Longitude: 100.7865
#	Westernmost_Longitude: 100.7865
#	Elevation: 
#--------------------
# Data_Collection
#	Collection_Name: PAGES2kv2_Ant-MillIslandBoreholeReconstructionLMR16
#	Earliest_Year: 1921.5
#	Most_Recent_Year: 2011
#	Time_Unit: y_ad
#	Core_Length:
#	Notes: {"database":{"database1":"LMR","database2":"PAGES2"}}{"climateInterpretation":{"basis":"", "climateVariable":"T", "climateVariableDetail":"surface", "interpDirection":"positive", "seasonality":""}}
#--------------------
# Species
#	Species_Name: 
#	Species_Code: 
#--------------------
# Chronology:
#
#
#
#--------------------
# Variables
#
# Data variables follow that are preceded by ## in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data)
#
##age	age, , ,years AD, , , , ,N
##temp	surface temperature, , , °C, , Borehole, , ,N
#
#--------------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Values: nan
#
age	temp
1921.5	-14.6965
1921.75	-14.6955
1922.0	-14.6916
1922.25	-14.686
1922.5	-14.6863
1922.75	-14.6867
1923.0	-14.6803
1923.25	-14.6791
1923.5	-14.6766
1923.75	-14.6725
1924.0	-14.673
1924.25	-14.6654
1924.5	-14.6608
1924.75	-14.6614
1925.0	-14.6598
1925.25	-14.6558
1925.5	-14.6517
1925.75	-14.6546
1926.0	-14.6552
1926.25	-14.6499
1926.5	-14.645
1926.75	-14.6452
1927.0	-14.6439
1927.25	-14.6435
1927.5	-14.6434
1927.75	-14.6451
1928.0	-14.6434
1928.25	-14.6414
1928.5	-14.6377
1928.75	-14.6352
1929.0	-14.6378
1929.25	-14.643
1929.5	-14.6431
1929.75	-14.6395
1930.0	-14.6362
1930.25	-14.6369
1930.5	-14.6335
1930.75	-14.631
1931.0	-14.6301
1931.25	-14.6312
1931.5	-14.6291
1931.75	-14.6296
1932.0	-14.6291
1932.25	-14.6308
1932.5	-14.6229
1932.75	-14.625
1933.0	-14.6266
1933.25	-14.6271
1933.5	-14.6264
1933.75	-14.6237
1934.0	-14.6244
1934.25	-14.6245
1934.5	-14.6266
1934.75	-14.6253
1935.0	-14.621
1935.25	-14.622
1935.5	-14.6223
1935.75	-14.6172
1936.0	-14.6162
1936.25	-14.615
1936.5	-14.6117
1936.75	-14.6127
1937.0	-14.6066
1937.25	-14.6049
1937.5	-14.6028
1937.75	-14.5993
1938.0	-14.5969
1938.25	-14.5955
1938.5	-14.5974
1938.75	-14.5996
1939.0	-14.5993
1939.25	-14.5999
1939.5	-14.6011
1939.75	-14.5928
1940.0	-14.5867
1940.25	-14.5897
1940.5	-14.594
1940.75	-14.6008
1941.0	-14.6085
1941.25	-14.6101
1941.5	-14.6118
1941.75	-14.61
1942.0	-14.611
1942.25	-14.6132
1942.5	-14.6132
1942.75	-14.6146
1943.0	-14.6152
1943.25	-14.6161
1943.5	-14.6178
1943.75	-14.6185
1944.0	-14.616
1944.25	-14.6153
1944.5	-14.6136
1944.75	-14.6144
1945.0	-14.6153
1945.25	-14.6209
1945.5	-14.6186
1945.75	-14.6181
1946.0	-14.6228
1946.25	-14.6198
1946.5	-14.62
1946.75	-14.6218
1947.0	-14.6137
1947.25	-14.6111
1947.5	-14.6156
1947.75	-14.6116
1948.0	-14.6095
1948.25	-14.6118
1948.5	-14.6133
1948.75	-14.6105
1949.0	-14.6087
1949.25	-14.6076
1949.5	-14.608
1949.75	-14.6085
1950.0	-14.6103
1950.25	-14.6173
1950.5	-14.6196
1950.75	-14.6246
1951.0	-14.6244
1951.25	-14.6213
1951.5	-14.6234
