# PAGES2kv2_O2kLR-CapeHatteras_Cléroux_2012LMR525 - from PAGES Phase 2 v1.9.0
#-----------------------------------------------------------------------
#		World Data Center for Paleoclimatology, Boulder
#				and
#		NOAA Paleoclimatology Program
#-----------------------------------------------------------------------
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data.
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed.
#
#
# Online_Resource:
#
# Original_Source_URL:
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Marine Cores
#--------------------
# Contribution_Date
#	Date: 2016-05-04
#--------------------
# Title
#	Study_Name: PAGES2kv2_O2kLR-CapeHatteras_Cléroux_2012LMR525 - from PAGES Phase 2 v1.9.0
#--------------------
# Investigators
#	Investigators: Cléroux, Caroline,Cortijo, Elsa,Anand, Pallavi,Labeyrie, Laurent,Bassinot, Franck,Caillon, Nicolas,Duplessy, Jean-Claude
#--------------------
# Description_and_Notes
#	Description: Data from PAGES second data collation effort.
#--------------------
# Publication
#	Authors: Cléroux, Caroline,Cortijo, Elsa,Anand, Pallavi,Labeyrie, Laurent,Bassinot, Franck,Caillon, Nicolas,Duplessy, Jean-Claude
#	Published_Date_or_Year: 
#	Published_Title: Mg/Ca and Sr/Ca ratios in planktonic foraminifera: Proxies for upper water column temperature reconstruction
#	Journal_Name: 
#	Volume: 
#	Edition:
#	Issue:
#	Pages: 
#	DOI: 10.1029/2007PA001505
#	Online_Resource:
#	Full_Citation:
#	Abstract:
#--------------------
# Funding_Agency
#	
#	Grant:
#--------------------
# Site_Information
#	Site_Name: Cape Hatteras
#	Location: 
#	Country: 
#	Northernmost_Latitude: 34.973
#	Southernmost_Latitude: 34.973
#	Easternmost_Longitude: -75.201
#	Westernmost_Longitude: -75.201
#	Elevation: 
#--------------------
# Data_Collection
#	Collection_Name: PAGES2kv2_O2kLR-CapeHatteras_Cléroux_2012LMR525
#	Earliest_Year: -75.44
#	Most_Recent_Year: 1294.17
#	Time_Unit: y_ad
#	Core_Length:
#	Notes: {"database":{"database1":"LMR","database2":"PAGES2"}}{"climateInterpretation":{"basis":"Mg/Ca calibration to SST (G. ruber white)", "climateVariable":"T", "climateVariableDetail":"sea_surface", "interpDirection":"positive", "seasonality":"[6, 7, 8]"}}
#--------------------
# Species
#	Species_Name: 
#	Species_Code: 
#--------------------
# Chronology:
#
#
#
#--------------------
# Variables
#
# Data variables follow that are preceded by ## in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data)
#
##age	age, , ,years AD, , , , ,N
##temp	inferred sea-surface temperature, , , deg C, "[6, 7, 8]", Marine Cores, , ,N
#
#--------------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Values: nan
#
age	temperature
1294.17	24.86
1288.26	24.49
1282.29	25.44
1276.24	25.63
1270.13	25.38
1263.94	25.22
1257.69	26.3
1251.36	25.63
1244.96	25.41
1238.5	24.79
1231.96	24.89
1225.36	25.47
1218.69	23.55
1211.94	26.36
1205.13	25.18
1198.24	24.79
1191.29	26.36
1184.26	24.82
1177.17	25.31
1170.0	25.12
1162.77	26.15
1155.46	25.85
1148.09	24.72
1140.64	25.81
1133.13	25.12
1125.54	26.51
1117.89	25.31
1110.16	26.27
1102.37	25.94
1094.5	25.31
1086.57	24.01
1078.56	25.63
1070.48	24.66
1062.34	25.31
1054.13	25.22
1045.84	24.62
1037.48	25.12
1020.57	24.11
1012.0	26.03
1003.37	25.09
994.66	25.09
985.89	24.92
977.04	25.31
968.13	25.63
959.14	25.78
950.09	26.27
940.96	25.44
931.77	25.31
922.5	25.41
913.17	27.99
903.76	25.5
894.29	25.85
884.74	25.57
875.13	25.91
865.44	26.83
855.69	25.72
845.86	24.92
835.97	25.69
826.0	25.72
815.97	27.93
805.86	24.42
795.69	24.56
785.44	24.56
775.13	26.71
764.74	24.72
754.29	25.02
743.76	26.21
733.17	25.75
722.5	25.53
711.77	27.36
700.96	24.08
690.09	25.34
679.14	25.57
668.13	24.82
657.04	25.78
645.89	24.25
634.66	24.79
623.37	26.12
612.0	26.0
600.57	26.21
589.06	25.47
577.49	27.33
565.84	27.14
554.13	25.41
530.49	26.71
518.56	26.62
506.57	25.22
494.5	26.54
482.37	24.72
457.89	25.41
445.54	24.49
433.13	26.65
420.64	28.09
408.09	26.24
395.46	28.33
382.77	26.74
370.0	25.75
357.17	26.03
344.26	25.02
331.29	25.57
318.24	26.33
305.13	26.54
291.94	26.62
278.69	26.39
265.36	26.71
251.97	26.68
238.5	26.18
224.97	25.81
211.36	28.09
197.69	28.2
183.94	26.59
170.13	26.12
156.24	26.18
142.29	27.42
128.26	27.31
114.17	27.0
100.0	25.22
85.77	26.33
71.46	24.79
57.09	25.88
42.64	25.5
28.13	27.53
13.54	26.42
-1.11	27.2
-15.84	26.39
-30.64	25.75
-45.5	26.33
-60.43	25.78
-75.44	26.03
