# PAGES2kv2_NAm-cana169LMR433 - from PAGES Phase 2 v1.9.0
#-----------------------------------------------------------------------
#		World Data Center for Paleoclimatology, Boulder
#				and
#		NOAA Paleoclimatology Program
#-----------------------------------------------------------------------
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data.
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed.
#
#
# Online_Resource:
#
# Original_Source_URL:
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Tree Rings
#--------------------
# Contribution_Date
#	Date: 2016-05-04
#--------------------
# Title
#	Study_Name: PAGES2kv2_NAm-cana169LMR433 - from PAGES Phase 2 v1.9.0
#--------------------
# Investigators
#	Investigators: Schweingruber, F.H.
#--------------------
# Description_and_Notes
#	Description: Data from PAGES second data collation effort.
#--------------------
# Publication
#	Authors: Schweingruber, F.H.
#	Published_Date_or_Year: 
#	Published_Title: 
#	Journal_Name: 
#	Volume: 
#	Edition:
#	Issue:
#	Pages: 
#	DOI: 
#	Online_Resource:
#	Full_Citation:
#	Abstract:
#--------------------
# Funding_Agency
#	
#	Grant:
#--------------------
# Site_Information
#	Site_Name: Bonif  historisc 
#	Location: 
#	Country: 
#	Northernmost_Latitude: 55.3
#	Southernmost_Latitude: 55.3
#	Easternmost_Longitude: -77.8
#	Westernmost_Longitude: -77.8
#	Elevation: 
#--------------------
# Data_Collection
#	Collection_Name: PAGES2kv2_NAm-cana169LMR433
#	Earliest_Year: 1352
#	Most_Recent_Year: 1989
#	Time_Unit: y_ad
#	Core_Length:
#	Notes: {"database":{"database1":"LMR","database2":"PAGES2"}}{"climateInterpretation":{"basis":"", "climateVariable":"T", "climateVariableDetail":"air", "interpDirection":"positive", "seasonality":"[6, 7, 8]"}}
#--------------------
# Species
#	Species_Name: 
#	Species_Code: 
#--------------------
# Chronology:
#
#
#
#--------------------
# Variables
#
# Data variables follow that are preceded by ## in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data)
#
##age	age, , ,years AD, , , , ,N
##MXD	maximum latewood density, , , , "[6, 7, 8]", Tree Rings, , ,N
#
#--------------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Values: nan
#
age	MXD
1606	0.897
1607	0.985
1608	0.918
1609	0.772
1610	1.088
1611	0.864
1612	1.067
1613	1.099
1614	1.054
1615	0.991
1616	1.077
1617	0.998
1618	1.143
1619	0.944
1620	0.763
1621	1.056
1622	1.008
1623	1.05
1624	0.855
1625	1.095
1626	1.123
1627	1.01
1628	1.105
1629	0.956
1630	0.785
1631	0.963
1632	1.075
1633	1.06
1634	0.737
1635	0.935
1636	0.972
1637	0.941
1638	0.832
1639	1.134
1640	1.013
1641	0.98
1642	0.798
1643	1.091
1644	0.861
1645	1.01
1646	0.988
1647	1.116
1648	1.017
1649	0.89
1650	1.145
1651	1.017
1652	1.004
1653	1.062
1654	0.891
1655	1.055
1656	1.128
1657	0.966
1658	0.99
1659	0.921
1660	1.093
1661	1.048
1662	1.003
1663	1.103
1664	1.081
1665	1.097
1666	1.002
1667	1.022
1668	1.055
1669	1.061
1670	0.992
1671	0.878
1672	1.017
1673	1.146
1674	0.951
1675	1.171
1676	0.948
1677	0.978
1678	1.135
1679	1.095
1680	0.933
1681	0.976
1682	1.09
1683	0.955
1684	1.002
1685	1.06
1686	0.89
1687	1.115
1688	0.793
1689	1.142
1690	0.919
1691	1.094
1692	1.083
1693	1.043
1694	0.921
1695	0.948
1696	1.0
1697	0.953
1698	0.959
1699	1.052
1700	0.849
1701	1.071
1702	0.905
1703	1.019
1704	1.092
1705	1.086
1706	1.038
1707	1.066
1708	0.889
1709	0.902
1710	1.0
1711	0.932
1712	0.833
1713	1.013
1714	0.963
1715	1.041
1716	0.832
1717	1.027
1718	0.954
1719	0.868
1720	1.058
1721	1.023
1722	1.121
1723	0.953
1724	1.06
1725	1.002
1726	0.924
1727	1.058
1728	1.074
1729	0.99
1730	0.896
1731	0.954
1732	0.832
1733	1.046
1734	0.95
1735	1.128
1736	1.142
1737	1.075
1738	1.077
1739	1.018
1740	1.019
1741	0.951
1742	1.063
1743	1.057
1744	1.08
1745	1.007
1746	0.877
1747	1.066
1748	1.013
1749	1.047
1750	0.901
1751	1.071
1752	0.961
1753	0.929
1754	1.025
1755	0.97
1756	1.102
1757	0.864
1758	1.021
1759	0.817
1760	1.034
1761	0.91
1762	0.931
1763	1.062
1764	0.859
1765	0.946
1766	1.085
1767	0.898
1768	1.012
1769	1.075
1770	0.954
1771	0.887
1772	0.924
1773	0.954
1774	1.009
1775	0.927
1776	0.999
1777	0.98
1778	1.06
1779	1.009
1780	0.985
1781	1.075
1782	1.068
1783	0.962
1784	0.846
1785	1.04
1786	0.922
1787	1.101
1788	0.99
1789	1.167
1790	1.047
1791	1.059
1792	1.01
1793	1.02
1794	0.99
1795	1.094
1796	0.932
1797	1.074
1798	1.085
1799	1.057
1800	0.896
1801	1.05
1802	1.116
1803	0.977
1804	1.032
1805	1.032
1806	1.094
1807	0.994
1808	1.11
1809	1.045
1810	1.157
1811	1.085
1812	1.167
1813	1.122
1814	1.0
1815	1.157
1816	0.825
1817	0.693
1818	1.077
1819	0.844
1820	1.113
1821	1.075
1822	0.913
1823	1.096
1824	0.988
1825	1.003
1826	1.036
1827	0.958
1828	1.035
1829	0.842
1830	0.988
1831	1.016
1832	0.885
1833	0.923
1834	1.09
1835	1.017
1836	0.797
1837	1.19
1838	1.026
1839	1.064
1840	1.065
1841	0.898
1842	0.963
1843	0.914
1844	1.032
1845	0.891
1846	1.144
1847	0.919
1848	1.055
1849	0.991
1850	1.076
1851	1.023
1852	1.021
1853	0.818
1854	0.973
1855	0.894
1856	1.019
1857	0.916
1858	1.045
1859	0.825
1860	0.881
1861	1.073
1862	0.801
1863	0.791
1864	0.963
1865	0.969
1866	1.095
1867	0.929
1868	0.928
1869	1.065
1870	1.068
1871	0.857
1872	1.059
1873	1.004
1874	0.933
1875	1.124
1876	1.083
1877	1.088
1878	1.15
1879	1.106
1880	0.978
1881	1.036
1882	1.084
1883	0.908
1884	0.865
1885	0.999
1886	1.139
1887	0.946
1888	1.058
1889	1.059
1890	1.032
1891	0.936
1892	0.97
1893	1.053
1894	0.894
1895	1.099
1896	1.008
1897	1.12
1898	0.977
1899	1.03
1900	1.007
1901	1.094
1902	0.949
1903	1.056
1904	0.82
1905	0.924
1906	0.943
1907	1.073
1908	1.002
1909	1.104
1910	1.005
1911	1.125
1912	0.878
1913	0.981
1914	0.955
1915	0.969
1916	1.026
1917	1.001
1918	0.81
1919	1.104
1920	1.015
1921	0.959
1922	0.953
1923	0.889
1924	1.066
1925	0.91
1926	0.999
1927	0.948
1928	1.061
1929	0.979
1930	1.011
1931	1.002
1932	1.056
1933	0.932
1934	0.925
1935	1.061
1936	0.939
1937	1.08
1938	1.069
1939	1.053
1940	1.0
1941	0.931
1942	1.013
1943	1.004
1944	1.006
1945	0.951
1946	0.883
1947	0.958
1948	1.092
1949	1.018
1950	0.978
1951	1.036
1952	1.043
1953	1.049
1954	1.187
1955	1.032
1956	0.867
1957	0.956
1958	0.961
1959	1.042
1960	1.054
1961	1.009
1962	1.025
1963	0.951
1964	1.023
1965	0.871
1966	1.101
1967	0.907
1968	0.954
1969	0.834
1970	1.021
1971	0.965
1972	0.853
1973	1.141
1974	1.06
1975	1.112
1976	0.966
1977	1.052
1978	0.865
1979	0.994
1980	1.124
1981	1.0
1982	0.972
1983	1.033
1984	1.06
1985	1.066
1986	0.972
1987	0.978
1988	1.081
1989	0.99
