# PAGES2kv2_Ocean2kHR-PacificNurhati2011LMR660 - from PAGES Phase 2 v1.9.0
#-----------------------------------------------------------------------
#		World Data Center for Paleoclimatology, Boulder
#				and
#		NOAA Paleoclimatology Program
#-----------------------------------------------------------------------
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data.
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed.
#
#
# Online_Resource:
#
# Original_Source_URL:
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Corals and Sclerosponges
#--------------------
# Contribution_Date
#	Date: 2016-05-04
#--------------------
# Title
#	Study_Name: PAGES2kv2_Ocean2kHR-PacificNurhati2011LMR660 - from PAGES Phase 2 v1.9.0
#--------------------
# Investigators
#	Investigators: Nurhati, Intan S.,Cobb, Kim M.,Di Lorenzo, Emanuele
#--------------------
# Description_and_Notes
#	Description: Data from PAGES second data collation effort.
#--------------------
# Publication
#	Authors: Nurhati, Intan S.,Cobb, Kim M.,Di Lorenzo, Emanuele
#	Published_Date_or_Year: 
#	Published_Title: Decadal-Scale SST and Salinity Variations in the Central Tropical Pacific: Signatures of Natural and Anthropogenic Climate Change
#	Journal_Name: 
#	Volume: 
#	Edition:
#	Issue:
#	Pages: 
#	DOI: 10.1175/2011JCLI3852.1
#	Online_Resource:
#	Full_Citation:
#	Abstract:
#--------------------
# Funding_Agency
#	
#	Grant:
#--------------------
# Site_Information
#	Site_Name: Palmyra
#	Location: 
#	Country: 
#	Northernmost_Latitude: 5.87
#	Southernmost_Latitude: 5.87
#	Easternmost_Longitude: -162.13
#	Westernmost_Longitude: -162.13
#	Elevation: 
#--------------------
# Data_Collection
#	Collection_Name: PAGES2kv2_Ocean2kHR-PacificNurhati2011LMR660
#	Earliest_Year: 1886.13
#	Most_Recent_Year: 1998.21
#	Time_Unit: y_ad
#	Core_Length:
#	Notes: {"duplicate":"11cpac01a.txt"} {"database":"PAGES2"}{"climateInterpretation":{"basis":"", "climateVariable":"T", "climateVariableDetail":"sea_surface", "interpDirection":"negative", "seasonality":""}}
#--------------------
# Species
#	Species_Name: 
#	Species_Code: 
#--------------------
# Chronology:
#
#
#
#--------------------
# Variables
#
# Data variables follow that are preceded by ## in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data)
#
##age	age, , ,years AD, , , , ,N
##Sr/Ca	strontium calcium ratio, , , mmol/mol, , Corals and Sclerosponges, , ,N
#
#--------------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Values: nan
#
age	Sr/Ca
1981.13	9.05
1981.04	9.03
1980.96	8.94
1980.88	8.96
1980.79	8.97
1980.71	8.92
1980.63	8.92
1980.54	8.96
1980.46	8.97
1980.38	8.89
1980.29	8.9
1980.21	8.99
1980.13	8.97
1980.04	8.96
1979.96	8.96
1979.88	8.96
1979.79	8.95
1979.71	8.94
1979.63	8.95
1979.54	8.99
1979.46	9.03
1979.38	8.98
1979.29	8.94
1979.21	8.97
1979.13	9.01
1979.04	9.01
1978.96	9.03
1978.88	8.97
1978.79	9.04
1978.71	9.0
1978.63	8.96
1978.54	8.95
1978.46	8.99
1978.38	8.95
1978.29	9.0
1978.21	9.03
1978.13	9.04
1978.04	9.01
1977.96	8.97
1977.88	8.96
1977.79	8.93
1977.71	8.96
1977.63	8.98
1977.54	8.94
1977.46	8.94
1977.38	8.96
1977.29	8.96
1977.21	9.06
1977.13	9.03
1977.04	8.99
1976.96	9.01
1976.88	9.0
1976.79	8.97
1976.71	8.97
1976.63	8.92
1976.54	8.96
1976.46	9.02
1976.38	9.01
1976.29	9.06
1976.21	9.08
1976.13	9.17
1976.04	9.16
1975.96	9.15
1975.88	9.09
1975.79	9.02
1975.71	9.0
1975.63	9.03
1975.54	9.05
1975.46	9.06
1975.38	9.09
1975.29	9.01
1975.21	9.04
1975.13	9.03
1975.04	9.03
1974.96	9.01
1974.88	9.04
1974.79	8.95
1974.71	8.98
1974.63	8.93
1974.54	8.92
1974.46	8.94
1974.38	9.01
1974.29	9.04
1974.21	9.07
1974.13	9.01
1974.04	9.0
1973.96	8.97
1973.88	9.01
1973.79	8.97
1973.71	8.97
1973.63	9.0
1973.54	9.02
1973.46	9.05
1973.38	9.0
1973.29	8.99
1973.21	8.97
1973.13	8.95
1973.04	8.94
1972.96	8.9
1972.88	8.86
1972.79	8.88
1972.71	8.9
1972.63	8.88
1972.54	8.91
1972.46	8.94
1972.38	8.94
1972.29	9.02
1972.21	8.97
1972.13	9.03
1972.04	9.0
1971.96	9.02
1971.88	9.04
1971.79	8.96
1971.71	8.97
1971.63	8.99
1971.54	8.95
1971.46	8.93
1971.38	9.03
1971.29	9.01
1971.21	8.99
1971.13	8.97
1971.04	9.04
1970.96	9.06
1970.88	9.08
1970.79	8.98
1970.71	8.95
1970.63	8.99
1970.54	8.98
1970.46	9.01
1970.38	9.05
1970.29	9.04
1970.21	9.03
1970.13	9.01
1970.04	9.01
1969.96	8.93
1969.88	8.91
1969.79	8.93
1969.71	8.88
1969.63	8.91
1969.54	8.91
1969.46	8.91
1969.38	8.91
1969.29	8.92
1969.21	8.92
1969.13	8.93
1969.04	8.96
1968.96	8.91
1968.88	8.91
1968.79	8.84
1968.71	8.86
1968.63	8.89
1968.54	8.93
1968.46	8.89
1968.38	8.87
1968.29	8.89
1968.21	8.92
1968.13	9.01
1968.04	8.95
1967.96	8.97
1967.88	8.96
1967.79	8.9
1967.71	8.88
1967.63	8.93
1967.54	8.88
1967.46	8.91
1967.38	8.95
1967.29	8.97
1967.21	8.96
1967.13	9.01
1967.04	9.0
1966.96	9.0
1966.88	8.97
1966.79	8.88
1966.71	8.83
1966.63	8.86
1966.54	8.89
1966.46	8.9
1966.38	8.89
1966.29	8.94
1966.21	8.94
1966.13	8.93
1966.04	8.94
1965.96	8.92
1965.88	8.9
1965.79	8.93
1965.71	8.85
1965.63	8.82
1965.54	8.87
1965.46	8.85
1965.38	8.9
1965.29	8.94
1965.21	8.97
1965.13	9.03
1965.04	8.98
1964.96	8.97
1964.88	8.99
1964.79	9.05
1964.71	9.04
1964.63	9.0
1964.54	9.0
1964.46	8.98
1964.38	8.99
1964.29	9.0
1964.21	9.0
1964.13	8.98
1964.04	8.94
1963.96	8.93
1963.88	8.84
1963.79	8.89
1963.71	8.87
1963.63	8.83
1963.54	8.9
1963.46	8.91
1963.38	8.98
1963.29	8.94
1963.21	8.99
1963.13	9.03
1963.04	9.0
1962.96	9.04
1962.88	8.99
1962.79	8.96
1962.71	8.93
1962.63	8.97
1962.54	8.98
1962.46	8.98
1962.38	8.99
1962.29	8.97
1962.21	8.97
1962.13	8.99
1962.04	8.96
1961.96	9.01
1961.88	8.95
1961.79	8.93
1961.71	8.95
1961.63	8.92
1961.54	8.98
1961.46	8.95
1961.38	9.0
1961.29	9.04
1961.21	8.98
1961.13	9.03
1961.04	9.05
1960.96	9.04
1960.88	9.03
1960.79	8.98
1960.71	8.96
1960.63	8.93
1960.54	8.98
1960.46	9.0
1960.38	8.97
1960.29	8.99
1960.21	9.0
1960.13	9.02
1960.04	9.03
1959.96	9.04
1959.88	9.01
1959.79	8.98
1959.71	9.0
1959.63	8.99
1959.54	8.92
1959.46	8.95
1959.38	8.96
1959.29	8.95
1959.21	8.98
1959.13	8.93
1959.04	8.95
1958.96	8.98
1958.88	8.93
1958.79	8.83
1958.71	8.85
1958.63	8.87
1958.54	8.91
1958.46	8.93
1958.38	8.92
1958.29	8.98
1958.21	8.98
1958.13	8.98
1958.04	9.0
1957.96	9.07
1957.88	8.96
1957.79	9.03
1957.71	8.99
1957.63	8.99
1957.54	9.07
1957.46	9.05
1957.38	9.09
1957.29	9.07
1957.21	9.04
1957.13	9.04
1957.04	9.11
1956.96	9.07
1956.88	9.05
1956.79	9.03
1956.71	9.02
1956.63	9.01
1956.54	8.99
1956.46	9.04
1956.38	9.0
1956.29	9.0
1956.21	9.05
1956.13	9.01
1956.04	9.07
1955.96	8.96
1955.88	8.96
1955.79	8.94
1955.71	8.99
1955.63	8.99
1955.54	9.01
1955.46	9.03
1955.38	9.04
1955.29	9.01
1955.21	9.01
1955.13	9.03
1955.04	9.0
1954.96	8.96
1954.88	8.93
1954.79	8.92
1954.71	8.95
1954.63	8.93
1954.54	8.93
1954.46	8.91
1954.38	8.96
1954.29	8.96
1954.21	8.96
1954.13	8.97
1954.04	9.0
1953.96	8.99
1953.88	8.96
1953.79	8.96
1953.71	8.89
1953.63	8.92
1953.54	8.97
1953.46	8.92
1953.38	8.91
1953.29	8.95
1953.21	8.95
1953.13	9.01
1953.04	9.0
1952.96	8.98
1952.88	8.95
1952.79	8.89
1952.71	8.92
1952.63	8.92
1952.54	8.9
1952.46	8.9
1952.38	8.92
1952.29	8.92
1952.21	8.95
1952.13	8.96
1952.04	8.94
1951.96	8.91
1951.88	8.92
1951.79	8.89
1951.71	8.87
1951.63	8.91
1951.54	8.97
1951.46	8.99
1951.38	9.0
1951.29	8.96
1951.21	8.94
1951.13	8.96
1951.04	8.96
1950.96	8.96
1950.88	8.94
1950.79	8.9
1950.71	8.9
1950.63	8.88
1950.54	8.87
1950.46	8.86
1950.38	8.91
1950.29	8.92
1950.21	8.97
1950.13	9.0
1950.04	9.0
1949.96	9.02
1949.88	8.99
1949.79	8.97
1949.71	8.95
1949.63	8.94
1949.54	8.89
1949.46	8.94
1949.38	8.98
1949.29	9.0
1949.21	8.98
1949.13	8.99
1949.04	8.93
1948.96	8.97
1948.88	8.97
1948.79	8.93
1948.71	8.88
1948.63	8.92
1948.54	8.95
1948.46	8.96
1948.38	9.01
1948.29	9.06
1948.21	8.98
1948.13	9.01
1948.04	9.04
1947.96	8.97
1947.88	8.94
1947.79	8.94
1947.71	8.94
1947.63	8.94
1947.54	8.98
1947.46	8.93
1947.38	8.94
1947.29	8.94
1947.21	8.92
1947.13	8.94
1947.04	8.92
1946.96	8.9
1946.88	8.91
1946.79	8.88
1946.71	8.84
1946.63	8.87
1946.54	8.83
1946.46	8.84
1946.38	8.94
1946.29	9.03
1946.21	9.02
1946.13	9.03
1946.04	9.05
1945.96	9.04
1945.88	9.03
1945.79	9.03
1945.71	8.99
1945.63	8.96
1945.54	9.0
1945.46	8.96
1945.38	9.05
1945.29	9.0
1945.21	9.06
1945.13	9.03
1945.04	9.07
1944.96	9.0
1944.88	8.93
1944.79	8.97
1944.71	8.91
1944.63	8.91
1944.54	8.91
1944.46	8.95
1944.38	8.98
1944.29	8.98
1944.21	8.96
1944.13	8.97
1944.04	8.94
1943.96	8.99
1943.88	9.0
1943.79	8.93
1943.71	8.91
1943.63	8.92
1943.54	8.97
1943.46	8.95
1943.38	8.93
1943.29	9.01
1943.21	9.0
1943.13	9.05
1943.04	9.01
1942.96	8.99
1942.88	8.98
1942.79	8.97
1942.71	8.93
1942.63	8.91
1942.54	8.93
1942.46	8.91
1942.38	8.92
1942.29	8.99
1942.21	8.97
1942.13	8.9
1942.04	8.83
1941.96	8.78
1941.88	8.8
1941.79	8.82
1941.71	8.79
1941.63	8.85
1941.54	8.81
1941.46	8.88
1941.38	8.89
1941.29	8.91
1941.21	8.91
1941.13	8.89
1941.04	8.88
1940.96	8.91
1940.88	8.94
1940.79	8.89
1940.71	8.9
1940.63	8.84
1940.54	8.88
1940.46	8.92
1940.38	9.04
1940.29	9.04
1940.21	9.03
1940.13	9.02
1940.04	8.96
1939.96	8.98
1939.88	8.96
1939.79	8.95
1939.71	8.94
1939.63	8.92
1939.54	9.01
1939.46	9.04
1939.38	9.03
1939.29	9.01
1939.21	8.99
1939.13	8.94
1939.04	9.0
1938.96	9.01
1938.88	8.92
1938.79	8.86
1938.71	8.87
1938.63	8.96
1938.54	8.92
1938.46	8.88
1938.38	8.93
1938.29	8.97
1938.21	8.98
1938.13	8.97
1938.04	8.95
1937.96	8.93
1937.88	8.89
1937.79	8.91
1937.71	8.95
1937.63	8.92
1937.54	8.92
1937.46	8.96
1937.38	8.95
1937.29	8.92
1937.21	8.94
1937.13	8.92
1937.04	8.93
1936.96	8.95
1936.88	8.97
1936.79	9.04
1936.71	9.02
1936.63	9.01
1936.54	8.89
1936.46	8.94
1936.38	8.95
1936.29	8.96
1936.21	8.97
1936.13	8.95
1936.04	8.97
1935.96	8.93
1935.88	8.95
1935.79	8.91
1935.71	8.87
1935.63	8.89
1935.54	8.92
1935.46	8.97
1935.38	8.99
1935.29	9.0
1935.21	9.04
1935.13	9.1
1935.04	9.03
1934.96	9.05
1934.88	9.06
1934.79	9.04
1934.71	9.07
1934.63	9.09
1934.54	9.07
1934.46	9.08
1934.38	9.15
1934.29	9.12
1934.21	9.13
1934.13	9.14
1934.04	9.14
1933.96	9.13
1933.88	9.14
1933.79	9.08
1933.71	9.11
1933.63	9.08
1933.54	9.04
1933.46	9.07
1933.38	9.06
1933.29	9.09
1933.21	9.11
1933.13	9.14
1933.04	9.1
1932.96	9.07
1932.88	8.99
1932.79	9.02
1932.71	9.07
1932.63	9.04
1932.54	9.05
1932.46	9.07
1932.38	9.09
1932.29	9.13
1932.21	9.13
1932.13	9.07
1932.04	9.09
1931.96	9.04
1931.88	9.06
1931.79	8.98
1931.71	8.98
1931.63	9.07
1931.54	9.08
1931.46	9.07
1931.38	9.04
1931.29	9.04
1931.21	9.03
1931.13	9.01
1931.04	8.99
1930.96	9.01
1930.88	8.84
1930.79	8.81
1930.71	8.86
1930.63	8.94
1930.54	8.93
1930.46	8.92
1930.38	8.94
1930.29	8.96
1930.21	8.93
1930.13	8.97
1930.04	8.97
1929.96	8.93
1929.88	8.89
1929.79	8.94
1929.71	8.94
1929.63	8.91
1929.54	8.94
1929.46	8.99
1929.38	9.0
1929.29	9.02
1929.21	9.07
1929.13	9.06
1929.04	9.05
1928.96	9.01
1928.88	9.02
1928.79	9.01
1928.71	8.99
1928.63	9.01
1928.54	8.97
1928.46	9.02
1928.38	9.04
1928.29	9.08
1928.21	9.1
1928.13	9.13
1928.04	9.09
1927.96	9.1
1927.88	9.02
1927.79	9.0
1927.71	9.0
1927.63	8.93
1927.54	8.94
1927.46	9.01
1927.38	9.06
1927.29	9.12
1927.21	9.13
1927.13	9.06
1927.04	9.05
1926.96	9.04
1926.88	9.1
1926.79	9.06
1926.71	9.03
1926.63	9.04
1926.54	9.06
1926.46	9.04
1926.38	9.04
1926.29	9.05
1926.21	9.08
1926.13	9.1
1926.04	9.07
1925.96	9.01
1925.88	9.04
1925.79	9.0
1925.71	8.94
1925.63	8.97
1925.54	9.06
1925.46	9.04
1925.38	9.13
1925.29	9.13
1925.21	9.18
1925.13	9.17
1925.04	9.1
1924.96	9.11
1924.88	9.1
1924.79	9.06
1924.71	9.06
1924.63	9.04
1924.54	9.08
1924.46	9.13
1924.38	9.07
1924.29	8.99
1924.21	9.01
1924.13	9.01
1924.04	9.05
1923.96	9.03
1923.88	9.02
1923.79	8.95
1923.71	8.96
1923.63	8.86
1923.54	8.95
1923.46	8.93
1923.38	8.99
1923.29	8.94
1923.21	9.0
1923.13	9.02
1923.04	9.08
1922.96	9.11
1922.88	9.06
1922.79	9.0
1922.71	8.98
1922.63	8.97
1922.54	9.0
1922.46	9.01
1922.38	9.02
1922.29	9.01
1922.21	9.05
1922.13	9.09
1922.04	9.08
1921.96	9.06
1921.88	9.07
1921.79	9.04
1921.71	9.0
1921.63	8.98
1921.54	9.0
1921.46	8.92
1921.38	8.93
1921.29	9.0
1921.21	9.04
1921.13	8.98
1921.04	9.05
1920.96	8.97
1920.88	8.94
1920.79	8.92
1920.71	8.93
1920.63	8.99
1920.54	9.0
1920.46	8.96
1920.38	8.95
1920.29	8.97
1920.21	8.96
1920.13	8.97
1920.04	8.95
1919.96	8.92
1919.88	8.92
1919.79	8.85
1919.71	8.86
1919.63	8.89
1919.54	8.91
1919.46	8.93
1919.38	8.98
1919.29	9.03
1919.21	9.08
1919.13	9.08
1919.04	9.09
1918.96	9.07
1918.88	9.06
1918.79	9.06
1918.71	8.95
1918.63	8.92
1918.54	8.91
1918.46	8.97
1918.38	8.99
1918.29	9.09
1918.21	9.09
1918.13	9.11
1918.04	9.15
1917.96	9.15
1917.88	9.08
1917.79	9.11
1917.71	9.14
1917.63	9.12
1917.54	9.1
1917.46	9.12
1917.38	9.11
1917.29	9.08
1917.21	9.15
1917.13	9.16
1917.04	9.21
1916.96	9.07
1916.88	9.07
1916.79	9.06
1916.71	9.05
1916.63	9.04
1916.54	9.06
1916.46	9.07
1916.38	9.07
1916.29	9.04
1916.21	9.02
1916.13	9.01
1916.04	9.01
1915.96	9.0
1915.88	9.01
1915.79	8.95
1915.71	8.87
1915.63	8.88
1915.54	8.88
1915.46	8.95
1915.38	8.94
1915.29	8.93
1915.21	8.96
1915.13	8.97
1915.04	8.94
1914.96	8.9
1914.88	8.86
1914.79	8.86
1914.71	8.88
1914.63	8.87
1914.54	8.92
1914.46	8.96
1914.38	8.97
1914.29	8.95
1914.21	8.97
1914.13	8.96
1914.04	8.96
1913.96	8.95
1913.88	8.93
1913.79	8.93
1913.71	8.93
1913.63	8.93
1913.54	8.96
1913.46	8.98
1913.38	9.0
1913.29	9.03
1913.21	9.07
1913.13	9.07
1913.04	9.03
1912.96	9.01
1912.88	8.99
1912.79	8.97
1912.71	8.94
1912.63	8.96
1912.54	9.0
1912.46	9.0
1912.38	9.01
1912.29	9.03
1912.21	9.02
1912.13	9.01
1912.04	9.02
1911.96	9.02
1911.88	8.96
1911.79	8.98
1911.71	8.82
1911.63	8.88
1911.54	8.89
1911.46	8.91
1911.38	8.96
1911.29	9.01
1911.21	9.04
1911.13	9.02
1911.04	8.99
1910.96	9.0
1910.88	9.04
1910.79	9.02
1910.71	8.98
1910.63	8.99
1910.54	8.99
1910.46	9.02
1910.38	9.06
1910.29	9.07
1910.21	9.07
1910.13	9.05
1910.04	9.04
1909.96	9.07
1909.88	9.04
1909.79	9.06
1909.71	8.99
1909.63	8.99
1909.54	9.03
1909.46	8.95
1909.38	8.97
1909.29	9.0
1909.21	9.02
1909.13	8.99
1909.04	8.99
1908.96	9.02
1908.88	9.0
1908.79	8.93
1908.71	8.91
1908.63	8.94
1908.54	8.95
1908.46	8.96
1908.38	8.99
1908.29	8.97
1908.21	8.96
1908.13	8.98
1908.04	9.02
1907.96	9.0
1907.88	8.97
1907.79	8.96
1907.71	8.92
1907.63	8.85
1907.54	8.84
1907.46	8.84
1907.38	8.85
1907.29	8.85
1907.21	8.88
1907.13	8.9
1907.04	8.9
1906.96	8.94
1906.88	8.94
1906.79	8.96
1906.71	8.93
1906.63	8.95
1906.54	8.95
1906.46	8.97
1906.38	8.95
1906.29	8.93
1906.21	8.95
1906.13	8.93
1906.04	8.85
1905.96	8.93
1905.88	8.94
1905.79	8.92
1905.71	8.87
1905.63	8.84
1905.54	8.83
1905.46	8.81
1905.38	8.85
1905.29	8.93
1905.21	8.96
1905.13	8.94
1905.04	8.93
1904.96	8.93
1904.88	8.95
1904.79	8.86
1904.71	8.86
1904.63	8.9
1904.54	8.94
1904.46	8.95
1904.38	8.96
1904.29	8.95
1904.21	8.96
1904.13	8.96
1904.04	8.95
1903.96	8.89
1903.88	8.89
1903.79	8.89
1903.71	8.88
1903.63	8.95
1903.54	8.95
1903.46	8.94
1903.38	8.92
1903.29	8.92
1903.21	8.92
1903.13	8.91
1903.04	8.91
1902.96	8.86
1902.88	8.85
1902.79	8.87
1902.71	8.83
1902.63	8.84
1902.54	8.91
1902.46	8.94
1902.38	8.96
1902.29	8.99
1902.21	9.02
1902.13	9.0
1902.04	8.97
1901.96	8.98
1901.88	8.95
1901.79	8.89
1901.71	8.88
1901.63	8.86
1901.54	8.91
1901.46	8.94
1901.38	8.95
1901.29	8.98
1901.21	8.99
1901.13	8.99
1901.04	8.99
1900.96	8.93
1900.88	8.95
1900.79	8.94
1900.71	8.92
1900.63	8.9
1900.54	8.91
1900.46	8.92
1900.38	8.95
1900.29	8.98
1900.21	9.0
1900.13	9.01
1900.04	9.03
1899.96	8.98
1899.88	8.96
1899.79	8.9
1899.71	8.87
1899.63	8.87
1899.54	8.86
1899.46	8.84
1899.38	8.87
1899.29	8.96
1899.21	9.07
1899.13	9.08
1899.04	9.05
1898.96	9.01
1898.88	9.02
1898.79	9.0
1898.71	8.98
1898.63	8.96
1898.54	9.01
1898.46	9.05
1898.38	9.09
1898.29	9.1
1898.21	9.1
1898.13	9.08
1898.04	9.07
1897.96	9.05
1897.88	9.02
1897.79	8.99
1897.71	8.96
1897.63	8.97
1897.54	9.02
1897.46	9.02
1897.38	9.04
1897.29	9.06
1897.21	9.05
1897.13	9.04
1897.04	9.01
1896.96	8.94
1896.88	8.93
1896.79	8.91
1896.71	8.85
1896.63	8.83
1896.54	8.84
1896.46	8.9
1896.38	8.95
1896.29	8.99
1896.21	9.02
1896.13	9.0
1896.04	8.98
1895.96	8.94
1895.88	8.94
1895.79	8.92
1895.71	8.9
1895.63	8.93
1895.54	8.94
1895.46	8.96
1895.38	8.94
1895.29	8.99
1895.21	9.03
1895.13	9.06
1895.04	9.05
1894.96	9.03
1894.88	9.05
1894.79	9.08
1894.71	9.04
1894.63	9.03
1894.54	9.01
1894.46	9.01
1894.38	9.03
1894.29	9.05
1894.21	9.07
1894.13	9.08
1894.04	9.11
1893.96	9.07
1893.88	9.11
1893.79	9.09
1893.71	9.04
1893.63	9.04
1893.54	8.99
1893.46	9.07
