# PAGES2kv2_NAm-cana094LMR421 - from PAGES Phase 2 v1.9.0
#-----------------------------------------------------------------------
#		World Data Center for Paleoclimatology, Boulder
#				and
#		NOAA Paleoclimatology Program
#-----------------------------------------------------------------------
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data.
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed.
#
#
# Online_Resource:
#
# Original_Source_URL:
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Tree Rings
#--------------------
# Contribution_Date
#	Date: 2016-05-04
#--------------------
# Title
#	Study_Name: PAGES2kv2_NAm-cana094LMR421 - from PAGES Phase 2 v1.9.0
#--------------------
# Investigators
#	Investigators: Schweingruber, F.H.
#--------------------
# Description_and_Notes
#	Description: Data from PAGES second data collation effort.
#--------------------
# Publication
#	Authors: Schweingruber, F.H.
#	Published_Date_or_Year: 
#	Published_Title: 
#	Journal_Name: 
#	Volume: 
#	Edition:
#	Issue:
#	Pages: 
#	DOI: 
#	Online_Resource:
#	Full_Citation:
#	Abstract:
#--------------------
# Funding_Agency
#	
#	Grant:
#--------------------
# Site_Information
#	Site_Name: Bell Mountain 
#	Location: 
#	Country: 
#	Northernmost_Latitude: 53.3
#	Southernmost_Latitude: 53.3
#	Easternmost_Longitude: -120.7
#	Westernmost_Longitude: -120.7
#	Elevation: 
#--------------------
# Data_Collection
#	Collection_Name: PAGES2kv2_NAm-cana094LMR421
#	Earliest_Year: 1649
#	Most_Recent_Year: 1983
#	Time_Unit: y_ad
#	Core_Length:
#	Notes: {"database":{"database1":"LMR","database2":"PAGES2"}}{"climateInterpretation":{"basis":"", "climateVariable":"T", "climateVariableDetail":"air", "interpDirection":"positive", "seasonality":"[6, 7, 8]"}}
#--------------------
# Species
#	Species_Name: 
#	Species_Code: 
#--------------------
# Chronology:
#
#
#
#--------------------
# Variables
#
# Data variables follow that are preceded by ## in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data)
#
##age	age, , ,years AD, , , , ,N
##MXD	maximum latewood density, , , , "[6, 7, 8]", Tree Rings, , ,N
#
#--------------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Values: nan
#
age	MXD
1815	0.967
1816	0.979
1817	0.994
1818	0.857
1819	0.916
1820	1.065
1821	0.982
1822	1.019
1823	1.034
1824	1.047
1825	1.02
1826	0.951
1827	0.957
1828	1.069
1829	1.029
1830	0.951
1831	1.033
1832	1.017
1833	0.894
1834	1.01
1835	0.921
1836	1.02
1837	0.973
1838	0.95
1839	1.08
1840	1.02
1841	0.954
1842	1.027
1843	1.11
1844	0.927
1845	1.041
1846	1.048
1847	1.142
1848	0.925
1849	0.881
1850	1.003
1851	1.12
1852	1.079
1853	1.095
1854	1.008
1855	0.981
1856	0.964
1857	0.961
1858	1.101
1859	1.117
1860	1.036
1861	0.943
1862	1.025
1863	0.961
1864	1.064
1865	0.929
1866	1.067
1867	1.012
1868	1.028
1869	1.012
1870	0.998
1871	0.869
1872	0.932
1873	0.942
1874	0.99
1875	1.075
1876	0.744
1877	1.042
1878	1.074
1879	0.99
1880	0.81
1881	0.875
1882	0.964
1883	1.033
1884	1.045
1885	1.092
1886	1.081
1887	0.99
1888	1.085
1889	1.137
1890	1.026
1891	1.097
1892	0.978
1893	1.05
1894	1.104
1895	0.862
1896	1.059
1897	0.994
1898	1.125
1899	0.842
1900	0.995
1901	1.081
1902	0.929
1903	1.025
1904	1.075
1905	1.098
1906	1.128
1907	0.923
1908	0.987
1909	0.942
1910	0.97
1911	0.993
1912	1.028
1913	1.003
1914	1.001
1915	1.038
1916	1.021
1917	0.947
1918	0.97
1919	0.992
1920	1.028
1921	0.982
1922	1.102
1923	1.063
1924	1.028
1925	1.113
1926	1.081
1927	1.154
1928	1.076
1929	1.035
1930	1.124
1931	1.115
1932	1.114
1933	1.033
1934	1.032
1935	0.971
1936	1.13
1937	0.922
1938	1.028
1939	1.071
1940	1.075
1941	1.124
1942	1.124
1943	0.924
1944	1.03
1945	1.005
1946	1.097
1947	0.96
1948	1.02
1949	0.967
1950	1.027
1951	0.999
1952	1.052
1953	0.948
1954	0.913
1955	0.954
1956	1.068
1957	0.971
1958	1.064
1959	0.832
1960	1.006
1961	1.014
1962	0.953
1963	0.975
1964	0.823
1965	1.083
1966	0.909
1967	1.021
1968	0.925
1969	0.971
1970	1.0
1971	1.11
1972	1.052
1973	1.003
1974	1.037
1975	0.873
1976	0.888
1977	1.022
1978	0.979
1979	1.054
1980	0.976
1981	1.084
1982	0.986
1983	1.018
