# PAGES2kv2_SAm-LagunaEscondida_Elbert_2013LMR679 - from PAGES Phase 2 v1.9.0
#-----------------------------------------------------------------------
#		World Data Center for Paleoclimatology, Boulder
#				and
#		NOAA Paleoclimatology Program
#-----------------------------------------------------------------------
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data.
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed.
#
#
# Online_Resource:
#
# Original_Source_URL:
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Lake Cores
#--------------------
# Contribution_Date
#	Date: 2016-05-04
#--------------------
# Title
#	Study_Name: PAGES2kv2_SAm-LagunaEscondida_Elbert_2013LMR679 - from PAGES Phase 2 v1.9.0
#--------------------
# Investigators
#	Investigators: Elbert, Julie,Wartenburger, Richard,von Gunten, Lucien,Urrutia, Roberto,Fischer, Daniela,Fujak, Marian,Hamann, Yvonne,Greber, Nicolas David,Grosjean, Martin
#--------------------
# Description_and_Notes
#	Description: Data from PAGES second data collation effort.
#--------------------
# Publication
#	Authors: Elbert, Julie,Wartenburger, Richard,von Gunten, Lucien,Urrutia, Roberto,Fischer, Daniela,Fujak, Marian,Hamann, Yvonne,Greber, Nicolas David,Grosjean, Martin
#	Published_Date_or_Year: 
#	Published_Title: Late Holocene air temperature variability reconstructed from the sediments of Laguna Escondida, Patagonia, Chile
#	Journal_Name: 
#	Volume: 
#	Edition:
#	Issue:
#	Pages: 
#	DOI: 10.1016/j.palaeo.2012.11.013
#	Online_Resource:
#	Full_Citation:
#	Abstract:
#--------------------
# Funding_Agency
#	
#	Grant:
#--------------------
# Site_Information
#	Site_Name: Laguna Escondida, Chile
#	Location: 
#	Country: 
#	Northernmost_Latitude: -45.5167
#	Southernmost_Latitude: -45.5167
#	Easternmost_Longitude: -71.8167
#	Westernmost_Longitude: -71.8167
#	Elevation: 
#--------------------
# Data_Collection
#	Collection_Name: PAGES2kv2_SAm-LagunaEscondida_Elbert_2013LMR679
#	Earliest_Year: 400
#	Most_Recent_Year: 2008
#	Time_Unit: y_ad
#	Core_Length:
#	Notes: {"database":{"database1":"LMR","database2":"PAGES2"}}{"climateInterpretation":{"basis":"Significant correlation to CRU TS 3.0 reanalysis data set, 7-year filtered, 4 year lag", "climateVariable":"T", "climateVariableDetail":"air", "interpDirection":"positive", "seasonality":"[-12, 1, 2]"}}
#--------------------
# Species
#	Species_Name: 
#	Species_Code: 
#--------------------
# Chronology:
#
#
#
#--------------------
# Variables
#
# Data variables follow that are preceded by ## in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data)
#
##age	age, , ,years AD, , , , ,N
##temp	surface temperature anomaly Sep-Feb, , , (degrees C), "[-12, 1, 2]", Lake Cores, , ,N
#
#--------------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Values: nan
#
age	temperature
400	-1.4772
401	-1.4743
402	-1.4714
403	-1.497
404	-1.5418
405	-1.6291
406	-1.7636
407	-1.8969
408	-2.0492
409	-2.176
410	-2.2697
411	-2.3445
412	-2.3904
413	-2.4152
414	-2.4097
415	-2.3733
416	-2.2985
417	-2.1997
418	-2.0857
419	-1.9577
420	-1.8044
421	-1.622
422	-1.4404
423	-1.2826
424	-1.1941
425	-1.1946
426	-1.2506
427	-1.34
428	-1.4348
429	-1.5183
430	-1.5984
431	-1.6809
432	-1.7649
433	-1.8498
434	-1.9345
435	-2.0148
436	-2.0922
437	-2.1498
438	-2.1745
439	-2.1551
440	-2.0813
441	-1.9707
442	-1.8356
443	-1.6891
444	-1.5382
445	-1.41
446	-1.3323
447	-1.3323
448	-1.4439
449	-1.6348
450	-1.8768
451	-2.142
452	-2.4007
453	-2.6385
454	-2.828
455	-2.9418
456	-2.943
457	-2.8494
458	-2.6884
459	-2.4912
460	-2.2958
461	-2.1031
462	-1.9247
463	-1.7659
464	-1.6314
465	-1.5273
466	-1.4439
467	-1.3738
468	-1.3098
469	-1.2458
470	-1.1816
471	-1.1174
472	-1.0529
473	-0.9882
474	-0.9233
475	-0.8579
476	-0.7922
477	-0.7287
478	-0.6661
479	-0.5994
480	-0.5258
481	-0.4408
482	-0.3414
483	-0.2339
484	-0.1205
485	-0.004
486	0.1143
487	0.2157
488	0.2802
489	0.2874
490	0.2112
491	0.0736
492	-0.1056
493	-0.3068
494	-0.5019
495	-0.691
496	-0.8469
497	-0.9469
498	-0.9723
499	-0.912
500	-0.7954
501	-0.6446
502	-0.4823
503	-0.3197
504	-0.1737
505	-0.0598
506	0.0064
507	0.0074
508	-0.0378
509	-0.1149
510	-0.2095
511	-0.3089
512	-0.4048
513	-0.4857
514	-0.5397
515	-0.5515
516	-0.53
517	-0.4838
518	-0.4232
519	-0.3608
520	-0.2952
521	-0.2397
522	-0.203
523	-0.1936
524	-0.2197
525	-0.2696
526	-0.3353
527	-0.409
528	-0.4851
529	-0.5461
530	-0.5716
531	-0.5413
532	-0.4275
533	-0.2512
534	-0.0327
535	0.2081
536	0.4393
537	0.6635
538	0.849
539	0.9695
540	1.0039
541	0.9355
542	0.7987
543	0.62
544	0.4262
545	0.2326
546	0.0473
547	-0.1215
548	-0.2657
549	-0.3759
550	-0.4618
551	-0.5316
552	-0.5936
553	-0.6557
554	-0.7132
555	-0.7591
556	-0.7857
557	-0.7835
558	-0.7576
559	-0.7139
560	-0.6596
561	-0.6036
562	-0.5451
563	-0.4831
564	-0.4151
565	-0.3382
566	-0.2499
567	-0.1539
568	-0.0527
569	0.0509
570	0.1546
571	0.2635
572	0.3834
573	0.5207
574	0.6842
575	0.868
576	1.0668
577	1.2749
578	1.4777
579	1.678
580	1.842
581	1.9412
582	1.9523
583	1.8538
584	1.6824
585	1.4666
586	1.2346
587	1.0046
588	0.7921
589	0.6137
590	0.4857
591	0.4292
592	0.4245
