# PAGES2kv2_Arc-SoperLakeBaf_Hughen_2000LMR73 - from PAGES Phase 2 v1.9.0
#-----------------------------------------------------------------------
#		World Data Center for Paleoclimatology, Boulder
#				and
#		NOAA Paleoclimatology Program
#-----------------------------------------------------------------------
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data.
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed.
#
#
# Online_Resource:
#
# Original_Source_URL:
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Lake Cores
#--------------------
# Contribution_Date
#	Date: 2016-05-04
#--------------------
# Title
#	Study_Name: PAGES2kv2_Arc-SoperLakeBaf_Hughen_2000LMR73 - from PAGES Phase 2 v1.9.0
#--------------------
# Investigators
#	Investigators: Hughen, K.A.,Overpeck, J.T.,Overpeck, J.T.,Anderson, R.F.
#--------------------
# Description_and_Notes
#	Description: Data from PAGES second data collation effort.
#--------------------
# Publication
#	Authors: Hughen, K.A.,Overpeck, J.T.,Overpeck, J.T.,Anderson, R.F.
#	Published_Date_or_Year: 
#	Published_Title: Recent warming in a 500-year palaeotemperature record from varved sediments, Upper Soper Lake, Baffin Island, Canada
#	Journal_Name: 
#	Volume: 
#	Edition:
#	Issue:
#	Pages: 
#	DOI: 10.1191/095968300676746202
#	Online_Resource:
#	Full_Citation:
#	Abstract:
#--------------------
# Funding_Agency
#	
#	Grant:
#--------------------
# Site_Information
#	Site_Name: Soper Lake, Baffin Island, Canada
#	Location: 
#	Country: 
#	Northernmost_Latitude: 62.917
#	Southernmost_Latitude: 62.917
#	Easternmost_Longitude: -69.883
#	Westernmost_Longitude: -69.883
#	Elevation: 
#--------------------
# Data_Collection
#	Collection_Name: PAGES2kv2_Arc-SoperLakeBaf_Hughen_2000LMR73
#	Earliest_Year: 1514
#	Most_Recent_Year: 1992
#	Time_Unit: y_ad
#	Core_Length:
#	Notes: {"duplicate":"00cana01a.txt"} {"database":"PAGES2"}{"climateInterpretation":{"basis":"calibration with Kimmirut temperature", "climateVariable":"T", "climateVariableDetail":"air", "interpDirection":"positive", "seasonality":"[7]"}}
#--------------------
# Species
#	Species_Name: 
#	Species_Code: 
#--------------------
# Chronology:
#
#
#
#--------------------
# Variables
#
# Data variables follow that are preceded by ## in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data)
#
##age	age, , ,years AD, , , , ,N
##temp	Reconstructed Temperature, , , degrees C, "[7]", Lake Cores, , ,N
#
#--------------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Values: nan
#
age	temperature
1992	3.375493
1991	3.744506
1990	3.426489
1989	6.204588
1988	3.226124
1987	4.770901
1986	5.954103
1985	6.059962
1984	6.907557
1983	5.330355
1982	4.619406
1981	5.917788
1980	4.561577
1979	3.657717
1978	2.796883
1977	7.366343
1976	4.37414
1975	5.812113
1974	5.565872
1973	5.358072
1972	3.400219
1971	6.093738
1970	4.073578
1969	5.942236
1968	3.568522
1967	4.727574
1966	3.798869
1965	5.699955
1964	4.622361
1963	3.944388
1962	4.921421
1961	7.060451
1960	7.214444
1959	3.440167
1958	3.550724
1957	3.584966
1956	3.871465
1955	6.696912
1954	6.263393
1953	5.856926
1952	6.238757
1951	6.750281
1950	3.098126
1949	7.740193
1948	7.623957
1947	2.79053
1946	3.095471
1945	5.216947
1944	3.817802
1943	4.218175
1942	2.085586
1941	2.363238
1940	2.921432
1939	2.638082
1938	2.681486
1937	4.395503
1936	4.167674
1935	5.665773
1934	4.373576
1933	3.595959
1932	2.692853
1931	4.301748
1930	3.392034
1929	4.802432
1928	3.386345
1927	2.826765
1926	3.72942
1925	3.441767
1924	6.203419
1923	2.806349
1922	3.18514
1921	3.059381
1920	3.7777
1919	1.534374
1918	2.243453
1917	2.428089
1916	2.054781
1915	3.113805
1914	2.438291
1913	2.260476
1912	2.653409
1911	2.77368
1910	2.536769
1909	2.177176
1908	2.625515
1907	2.62851
1906	3.238615
1905	2.829347
1904	4.319284
1903	3.731045
1902	2.983187
1901	3.155997
1900	2.435858
1899	3.193914
1898	3.353276
1897	3.531413
1896	3.775236
1895	2.701309
1894	2.663481
1893	2.497516
1892	3.008673
1891	3.735855
1890	3.658661
1889	4.190535
1888	3.437364
1887	3.190364
1886	3.192546
1885	3.444032
1884	3.130217
1883	2.520137
1882	2.84799
1881	2.567581
1880	3.911384
1879	2.929038
1878	2.739131
1877	3.041266
1876	2.897841
1875	3.434758
1874	4.96768
1873	3.680706
1872	2.867716
1871	2.629539
1870	3.617548
1869	4.120661
1868	3.058103
1867	2.759814
1866	2.916292
1865	2.597908
1864	2.724748
1863	2.181239
1862	1.913286
1861	2.924824
1860	3.208871
1859	3.210559
1858	3.178603
1857	2.386897
1856	2.895185
1855	2.656809
1854	3.167999
1853	2.899889
1852	3.503905
1851	2.348772
1850	2.201896
1849	2.351777
1848	2.581743
1847	3.228984
1846	4.135004
1845	3.059236
1844	2.913137
1843	2.757244
1842	3.458537
1841	2.992209
1840	3.608426
1839	2.803089
1838	3.207989
1837	2.640317
1836	2.598429
1835	3.343367
1834	3.55864
1833	3.962667
1832	2.603634
1831	2.77324
1830	3.504489
1829	3.080562
1828	2.817227
1827	3.653572
1826	2.974416
