# PAGES2kv2_NAm-ca560LMR404 - from PAGES Phase 2 v1.9.0
#-----------------------------------------------------------------------
#		World Data Center for Paleoclimatology, Boulder
#				and
#		NOAA Paleoclimatology Program
#-----------------------------------------------------------------------
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data.
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed.
#
#
# Online_Resource:
#
# Original_Source_URL:
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Tree Rings
#--------------------
# Contribution_Date
#	Date: 2016-05-04
#--------------------
# Title
#	Study_Name: PAGES2kv2_NAm-ca560LMR404 - from PAGES Phase 2 v1.9.0
#--------------------
# Investigators
#	Investigators: Briffa, K.; Schweingruber, F.H. 
#--------------------
# Description_and_Notes
#	Description: Data from PAGES second data collation effort.
#--------------------
# Publication
#	Authors: Briffa, K.; Schweingruber, F.H. 
#	Published_Date_or_Year: 
#	Published_Title: 
#	Journal_Name: 
#	Volume: 
#	Edition:
#	Issue:
#	Pages: 
#	DOI: 
#	Online_Resource:
#	Full_Citation:
#	Abstract:
#--------------------
# Funding_Agency
#	
#	Grant:
#--------------------
# Site_Information
#	Site_Name: Yosemite Park   E Eingang 
#	Location: 
#	Country: 
#	Northernmost_Latitude: 37.8
#	Southernmost_Latitude: 37.8
#	Easternmost_Longitude: -119.3
#	Westernmost_Longitude: -119.3
#	Elevation: 
#--------------------
# Data_Collection
#	Collection_Name: PAGES2kv2_NAm-ca560LMR404
#	Earliest_Year: 1513
#	Most_Recent_Year: 1983
#	Time_Unit: y_ad
#	Core_Length:
#	Notes: {"database":{"database1":"LMR","database2":"PAGES2"}}{"climateInterpretation":{"basis":"", "climateVariable":"T", "climateVariableDetail":"air", "interpDirection":"positive", "seasonality":"[6, 7, 8]"}}
#--------------------
# Species
#	Species_Name: 
#	Species_Code: 
#--------------------
# Chronology:
#
#
#
#--------------------
# Variables
#
# Data variables follow that are preceded by ## in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data)
#
##age	age, , ,years AD, , , , ,N
##MXD	maximum latewood density, , , , "[6, 7, 8]", Tree Rings, , ,N
#
#--------------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Values: nan
#
age	MXD
1682	0.974
1683	1.011
1684	1.045
1685	0.914
1686	1.095
1687	1.012
1688	1.021
1689	1.02
1690	1.0
1691	1.013
1692	1.099
1693	1.029
1694	1.017
1695	1.034
1696	0.882
1697	0.958
1698	1.031
1699	0.91
1700	1.017
1701	1.015
1702	0.835
1703	1.055
1704	0.847
1705	1.045
1706	1.075
1707	1.025
1708	1.018
1709	0.927
1710	1.068
1711	1.023
1712	1.094
1713	0.906
1714	0.982
1715	0.962
1716	0.982
1717	1.073
1718	0.97
1719	0.981
1720	1.038
1721	1.059
1722	1.014
1723	1.041
1724	1.075
1725	0.833
1726	0.998
1727	0.942
1728	1.086
1729	0.993
1730	0.914
1731	1.069
1732	0.849
1733	1.126
1734	1.112
1735	1.067
1736	1.001
1737	1.106
1738	0.933
1739	1.074
1740	1.089
1741	1.096
1742	0.988
1743	1.014
1744	1.048
1745	0.958
1746	1.028
1747	1.081
1748	1.105
1749	0.974
1750	0.987
1751	1.062
1752	0.995
1753	1.084
1754	0.895
1755	1.031
1756	1.004
1757	0.961
1758	0.95
1759	1.031
1760	0.868
1761	0.879
1762	0.982
1763	0.971
1764	0.871
1765	1.01
1766	0.937
1767	0.916
1768	1.048
1769	1.025
1770	1.012
1771	0.992
1772	1.057
1773	1.043
1774	1.012
1775	1.037
1776	0.989
1777	1.096
1778	1.024
1779	0.916
1780	1.051
1781	1.031
1782	1.038
1783	1.025
1784	0.986
1785	1.082
1786	1.077
1787	0.928
1788	1.084
1789	0.922
1790	0.988
1791	1.085
1792	1.075
1793	1.059
1794	1.083
1795	1.027
1796	0.979
1797	0.902
1798	1.057
1799	0.915
1800	1.087
1801	0.891
1802	0.972
1803	0.98
1804	0.975
1805	0.934
1806	0.93
1807	0.98
1808	1.004
1809	0.845
1810	0.777
1811	0.875
1812	1.022
1813	0.913
1814	0.923
1815	0.97
1816	0.95
1817	0.9
1818	0.948
1819	0.93
1820	0.97
1821	0.954
1822	0.993
1823	0.977
1824	0.998
1825	0.936
1826	1.019
1827	0.916
1828	0.938
1829	1.044
1830	1.05
1831	1.03
1832	0.965
1833	0.994
1834	1.063
1835	1.056
1836	0.959
1837	0.976
1838	1.014
1839	0.984
1840	0.971
1841	1.042
1842	0.943
1843	1.001
1844	0.997
1845	1.041
1846	1.07
1847	1.036
1848	0.992
1849	0.999
1850	1.037
1851	0.985
1852	1.015
1853	0.98
1854	0.952
1855	1.041
1856	1.04
1857	1.081
1858	1.071
1859	1.05
1860	0.893
1861	1.046
1862	0.84
1863	1.051
1864	0.997
1865	1.023
1866	0.988
1867	0.967
1868	0.9
1869	1.009
1870	1.017
1871	1.026
1872	0.994
1873	1.042
1874	1.023
1875	1.115
1876	0.978
1877	1.072
1878	1.073
1879	1.093
1880	0.982
1881	1.068
1882	1.015
1883	1.021
1884	0.844
1885	1.049
1886	1.084
1887	1.036
1888	1.071
1889	1.086
1890	0.965
1891	0.989
1892	1.099
1893	0.875
1894	1.044
1895	0.961
1896	0.981
1897	1.054
1898	1.052
1899	0.934
1900	1.013
1901	1.021
1902	1.079
1903	1.123
1904	0.984
1905	1.093
1906	0.96
1907	0.917
1908	1.035
1909	1.068
1910	1.125
1911	0.881
1912	0.963
1913	0.906
1914	0.965
1915	0.976
1916	0.9
1917	0.95
1918	0.97
1919	1.094
1920	0.966
1921	0.994
1922	1.013
1923	0.928
1924	1.057
1925	0.922
1926	1.063
1927	0.91
1928	1.088
1929	1.027
1930	0.967
1931	1.078
1932	1.058
1933	0.982
1934	1.114
1935	1.058
1936	1.018
1937	1.072
1938	1.026
1939	1.085
1940	1.031
1941	0.868
1942	0.998
1943	1.06
1944	1.017
1945	0.996
1946	1.057
1947	1.09
1948	0.998
1949	1.037
1950	1.028
1951	0.999
1952	0.975
1953	1.021
1954	1.008
1955	1.006
1956	0.988
1957	1.019
1958	1.027
1959	1.022
1960	0.99
1961	0.994
1962	1.037
1963	0.983
1964	0.944
1965	0.874
1966	1.102
1967	0.911
1968	0.915
1969	1.042
1970	1.033
1971	0.955
1972	1.03
1973	1.017
1974	1.087
1975	0.986
1976	0.952
1977	1.046
1978	0.887
1979	1.069
1980	0.926
1981	1.084
1982	0.884
1983	1.014
