# PAGES2kv2_NAm-wy022LMR514 - from PAGES Phase 2 v1.9.0
#-----------------------------------------------------------------------
#		World Data Center for Paleoclimatology, Boulder
#				and
#		NOAA Paleoclimatology Program
#-----------------------------------------------------------------------
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data.
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed.
#
#
# Online_Resource:
#
# Original_Source_URL:
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Tree Rings
#--------------------
# Contribution_Date
#	Date: 2016-05-04
#--------------------
# Title
#	Study_Name: PAGES2kv2_NAm-wy022LMR514 - from PAGES Phase 2 v1.9.0
#--------------------
# Investigators
#	Investigators: Briffa, K.; Schweingruber, F.H.
#--------------------
# Description_and_Notes
#	Description: Data from PAGES second data collation effort.
#--------------------
# Publication
#	Authors: Briffa, K.; Schweingruber, F.H.
#	Published_Date_or_Year: 
#	Published_Title: 
#	Journal_Name: 
#	Volume: 
#	Edition:
#	Issue:
#	Pages: 
#	DOI: 
#	Online_Resource:
#	Full_Citation:
#	Abstract:
#--------------------
# Funding_Agency
#	
#	Grant:
#--------------------
# Site_Information
#	Site_Name: Medicine Bow Peak 
#	Location: 
#	Country: 
#	Northernmost_Latitude: 41.3
#	Southernmost_Latitude: 41.3
#	Easternmost_Longitude: -107.7
#	Westernmost_Longitude: -107.7
#	Elevation: 
#--------------------
# Data_Collection
#	Collection_Name: PAGES2kv2_NAm-wy022LMR514
#	Earliest_Year: 1401
#	Most_Recent_Year: 1983
#	Time_Unit: y_ad
#	Core_Length:
#	Notes: {"database":{"database1":"LMR","database2":"PAGES2"}}{"climateInterpretation":{"basis":"", "climateVariable":"T", "climateVariableDetail":"air", "interpDirection":"positive", "seasonality":"[6, 7, 8]"}}
#--------------------
# Species
#	Species_Name: 
#	Species_Code: 
#--------------------
# Chronology:
#
#
#
#--------------------
# Variables
#
# Data variables follow that are preceded by ## in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data)
#
##age	age, , ,years AD, , , , ,N
##MXD	maximum latewood density, , , , "[6, 7, 8]", Tree Rings, , ,N
#
#--------------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Values: nan
#
age	MXD
1401	1.042
1402	0.998
1403	0.953
1404	1.079
1405	1.057
1406	0.91
1407	1.036
1408	0.821
1409	0.992
1410	1.039
1411	0.937
1412	1.075
1413	1.059
1414	1.056
1415	0.856
1416	1.103
1417	1.066
1418	0.959
1419	0.982
1420	0.868
1421	0.967
1422	0.969
1423	1.041
1424	0.974
1425	0.872
1426	0.979
1427	0.975
1428	1.027
1429	0.853
1430	0.918
1431	0.97
1432	1.072
1433	1.053
1434	0.941
1435	0.986
1436	1.075
1437	1.041
1438	0.914
1439	0.901
1440	0.925
1441	1.079
1442	1.038
1443	0.989
1444	1.042
1445	0.986
1446	1.002
1447	0.975
1448	1.035
1449	0.926
1450	0.831
1451	0.959
1452	1.029
1453	0.837
1454	0.965
1455	0.915
1456	0.916
1457	0.955
1458	0.98
1459	1.057
1460	1.036
1461	0.932
1462	1.017
1463	0.865
1464	1.033
1465	0.989
1466	1.044
1467	1.13
1468	0.94
1469	1.063
1470	0.973
1471	1.075
1472	1.037
1473	1.03
1474	1.148
1475	1.063
1476	1.05
1477	1.052
1478	1.069
1479	1.078
1480	1.134
1481	1.01
1482	1.106
1483	0.95
1484	1.005
1485	1.194
1486	1.127
1487	1.119
1488	1.096
1489	1.129
1490	0.958
1491	1.123
1492	1.234
1493	1.086
1494	0.962
1495	1.253
1496	1.049
1497	1.137
1498	1.093
1499	1.033
1500	1.125
1501	1.143
1502	1.024
1503	1.097
1504	0.993
1505	1.082
1506	1.145
1507	1.027
1508	1.254
1509	1.08
1510	1.024
1511	1.177
1512	1.187
1513	1.075
1514	0.908
1515	1.093
1516	1.069
1517	1.074
1518	1.094
1519	1.016
1520	1.168
1521	0.787
1522	1.076
1523	0.876
1524	0.903
1525	1.063
1526	0.9
1527	1.0
1528	0.863
1529	1.075
1530	0.959
1531	1.058
1532	0.992
1533	0.912
1534	1.027
1535	0.989
1536	0.786
1537	0.963
1538	0.918
1539	0.974
1540	0.91
1541	0.962
1542	0.95
1543	0.878
1544	0.912
1545	0.88
1546	0.84
1547	1.004
1548	0.944
1549	0.833
1550	0.965
1551	0.948
1552	0.873
1553	0.909
1554	0.965
1555	0.971
1556	0.857
1557	0.849
1558	0.964
1559	0.898
1560	0.907
1561	1.007
1562	0.94
1563	0.815
1564	0.933
1565	1.031
1566	0.99
1567	0.938
1568	0.956
1569	0.933
1570	0.96
1571	0.874
1572	0.818
1573	1.093
1574	0.959
1575	0.994
1576	0.994
1577	0.837
1578	0.856
1579	0.953
1580	0.977
1581	0.855
1582	1.005
1583	0.914
1584	0.888
1585	1.006
1586	1.065
1587	0.806
1588	0.817
1589	0.939
1590	0.847
1591	0.922
1592	0.898
1593	0.941
1594	0.851
1595	0.762
1596	0.779
1597	1.037
1598	0.926
1599	0.886
1600	0.969
1601	0.721
1602	0.945
1603	0.96
1604	0.769
1605	0.937
1606	0.878
1607	0.912
1608	0.82
1609	0.895
1610	0.905
1611	0.907
1612	0.931
1613	0.93
1614	0.938
1615	0.803
1616	0.796
1617	0.913
1618	0.914
1619	0.92
1620	0.89
1621	0.866
1622	1.049
1623	0.942
1624	0.993
1625	0.96
1626	0.784
1627	0.803
1628	0.743
1629	0.801
1630	0.897
1631	0.904
1632	0.98
1633	0.787
1634	0.99
1635	0.939
1636	0.923
1637	0.949
1638	0.941
1639	0.994
1640	0.992
1641	0.824
1642	0.859
1643	0.986
1644	0.952
1645	1.053
1646	1.011
1647	1.071
1648	0.79
1649	0.962
1650	0.964
1651	1.065
1652	1.025
1653	1.025
1654	0.92
1655	0.844
1656	0.887
1657	0.833
1658	0.79
1659	0.883
1660	0.809
1661	0.919
1662	0.885
1663	1.087
1664	1.008
1665	0.896
1666	0.905
1667	0.925
1668	0.951
1669	0.855
1670	0.932
