# PAGES2kv2_Arc-Arjeplog_Bjorklund_2014LMR38 - from PAGES Phase 2 v1.9.0
#-----------------------------------------------------------------------
#		World Data Center for Paleoclimatology, Boulder
#				and
#		NOAA Paleoclimatology Program
#-----------------------------------------------------------------------
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data.
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed.
#
#
# Online_Resource:
#
# Original_Source_URL:
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Tree Rings
#--------------------
# Contribution_Date
#	Date: 2016-05-04
#--------------------
# Title
#	Study_Name: PAGES2kv2_Arc-Arjeplog_Bjorklund_2014LMR38 - from PAGES Phase 2 v1.9.0
#--------------------
# Investigators
#	Investigators: Björklund, J. A.,Gunnarson, B. E.,Seftigen, K.,Esper, J.,Linderholm, H. W.
#--------------------
# Description_and_Notes
#	Description: Data from PAGES second data collation effort.
#--------------------
# Publication
#	Authors: Björklund, J. A.,Gunnarson, B. E.,Seftigen, K.,Esper, J.,Linderholm, H. W.
#	Published_Date_or_Year: 
#	Published_Title: Blue intensity and density from northern Fennoscandian tree rings, exploring the potential to improve summer temperature reconstructions with earlywood information
#	Journal_Name: 
#	Volume: 
#	Edition:
#	Issue:
#	Pages: 
#	DOI: 10.5194/cp-10-877-2014
#	Online_Resource:
#	Full_Citation:
#	Abstract:
#--------------------
# Funding_Agency
#	
#	Grant:
#--------------------
# Site_Information
#	Site_Name: Arjeplog
#	Location: 
#	Country: 
#	Northernmost_Latitude: 66.3
#	Southernmost_Latitude: 66.3
#	Easternmost_Longitude: 18.2
#	Westernmost_Longitude: 18.2
#	Elevation: 
#--------------------
# Data_Collection
#	Collection_Name: PAGES2kv2_Arc-Arjeplog_Bjorklund_2014LMR38
#	Earliest_Year: 1200
#	Most_Recent_Year: 2010
#	Time_Unit: y_ad
#	Core_Length:
#	Notes: {"database":{"database1":"LMR","database2":"PAGES2"}}{"climateInterpretation":{"basis":"correlation with instrumental", "climateVariable":"T", "climateVariableDetail":"air-surface", "interpDirection":"positive", "seasonality":""}}
#--------------------
# Species
#	Species_Name: 
#	Species_Code: 
#--------------------
# Chronology:
#
#
#
#--------------------
# Variables
#
# Data variables follow that are preceded by ## in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data)
#
##age	age, , ,years AD, , , , ,N
##earl_d	delta earlywood density, , , , , Tree Rings, , ,N
#
#--------------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Values: nan
#
age	earl_d
1459	-1.56584609441
1460	-1.74832812887
1461	-2.06534006221
1462	-1.77474557199
1463	-2.07900189176
1464	-1.15424951749
1465	-0.261949441959
1466	-0.991020353563
1467	-0.890816275186
1468	-0.697630134948
1469	-0.961779592448
1470	-0.78091639673
1471	-0.657401785708
1472	-1.41482000127
1473	-1.59341179763
1474	-0.373527518545
1475	-0.93683152274
1476	-1.33035245266
1477	0.125040898997
1478	-1.11855126295
1479	0.287327978171
1480	-0.42088834714
1481	-0.581703592692
1482	-0.0543740181734
1483	-1.28165595071
1484	0.070325747384
1485	0.794435997431
1486	-1.14538991769
1487	-0.727905778549
1488	-0.601939224036
1489	0.123558109024
1490	0.583983104623
1491	-0.0720659951337
1492	0.548896726741
1493	-0.434221122767
1494	0.38904403035
1495	-1.45945096599
1496	0.649303749148
1497	-1.54979005706
1498	-0.72491235773
1499	-0.0858075946145
1500	0.571160229551
1501	-0.00890275295141
1502	-0.0074544265753
1503	-0.296992115875
1504	1.00233650898
1505	1.16505751443
1506	0.00444300120362
1507	-0.984742576383
1508	0.520986759526
1509	-0.725311437373
1510	-0.727762748311
1511	-0.0560054595401
1512	-0.113046312238
1513	0.200152330751
1514	-0.106006265414
1515	0.934995870275
1516	-0.0444907820154
1517	0.242132963242
1518	0.276184567237
1519	0.420727876681
1520	-0.468859582545
1521	0.197133842477
1522	-0.0653499681816
1523	0.8241930233
1524	-0.910509305813
1525	0.568658964599
1526	-0.319815182023
1527	-1.00008726277
1528	-0.746789253184
1529	0.359837363926
1530	-1.36643912547
1531	0.302570816037
1532	-0.0552190749481
1533	0.385359205938
1534	0.925231205923
1535	-0.514273273974
1536	-1.26487244314
1537	0.302865506735
1538	-0.32849601132
1539	0.850142877654
1540	0.765734413661
1541	0.280108510638
1542	-0.0865143964871
1543	0.00960611951957
1544	-0.303568059533
1545	1.4131089319
1546	-0.0726570495224
1547	-0.0839562743319
1548	-0.587324108974
1549	-0.120531150687
1550	-0.088794385007
1551	-0.00169468494946
1552	-0.73774259673
1553	0.118590887951
1554	-0.902285193668
1555	-0.610150208526
1556	-0.0324134270411
1557	-0.252798651103
1558	1.07938825573
1559	-0.12878604718
1560	1.00467029131
1561	0.632941373902
1562	-0.259348407734
1563	1.0668300389
1564	1.1919847419
1565	0.435753860464
1566	-0.0421398538166
1567	-0.812074818993
1568	-0.264343626269
1569	0.505555907341
1570	0.904725883606
1571	-0.778797582122
1572	0.445512960449
1573	-0.218735486075
1574	-0.509757353732
1575	0.584019032314
1576	-0.212466340493
1577	-0.16683405972
1578	-1.06617691333
1579	-0.736784705373
1580	-1.7649123391
1581	-1.02661522036
1582	-0.95837752921
1583	-1.22391439566
1584	-0.881110085775
1585	-1.00571311037
1586	-0.946389456336
1587	-2.21562433584
1588	-1.47504900359
1589	-1.60257766487
1590	-2.24870285647
1591	-1.68394519212
1592	-1.36727576375
1593	-1.60541440993
1594	-0.728681089769
1595	-1.8686528025
1596	-1.33642046719
1597	-1.64796547097
1598	-1.29991730116
1599	-0.837519296576
1600	-1.26354490551
1601	-3.53217101198
1602	-1.98465209106
1603	-1.8331687745
1604	-2.28602398023
1605	-2.3026855273
1606	-1.40248037968
1607	-1.74909678209
1608	-1.17842128425
1609	-1.55778655387
1610	-0.0762577683979
1611	-0.955761211086
1612	-1.13255089696
1613	-0.515458958939
1614	-2.32770348659
1615	-1.62036340551
1616	-2.00954037704
1617	-0.662381878098
1618	-1.1095375221
1619	-1.40814014607
1620	-1.37685379844
1621	-0.465022572571
1622	-0.557384549731
1623	-1.11153797893
1624	-0.565755131958
1625	-0.459033151519
1626	-0.268124366341
1627	0.0797483160138
1628	0.754269726038
1629	1.35869366366
1630	0.196156876163
1631	0.496503944084
1632	-1.74994570963
1633	-1.27879090289
1634	0.567374660328
1635	0.811189471683
1636	0.627179545957
1637	-0.824663652528
1638	-1.17386621719
1639	-0.411917710332
1640	-0.480188746953
1641	-2.31203883387
1642	-2.70261232787
1643	-2.00006293371
1644	-2.03241204871
1645	-2.0529307087
1646	-2.25050555521
