# PAGES2kv2_NAm-cana321LMR449 - from PAGES Phase 2 v1.9.0
#-----------------------------------------------------------------------
#		World Data Center for Paleoclimatology, Boulder
#				and
#		NOAA Paleoclimatology Program
#-----------------------------------------------------------------------
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data.
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed.
#
#
# Online_Resource:
#
# Original_Source_URL:
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Tree Rings
#--------------------
# Contribution_Date
#	Date: 2016-05-04
#--------------------
# Title
#	Study_Name: PAGES2kv2_NAm-cana321LMR449 - from PAGES Phase 2 v1.9.0
#--------------------
# Investigators
#	Investigators: Jacoby, G.C.; DArrigo, R.; Wiles, G. 
#--------------------
# Description_and_Notes
#	Description: Data from PAGES second data collation effort.
#--------------------
# Publication
#	Authors: Jacoby, G.C.; DArrigo, R.; Wiles, G. 
#	Published_Date_or_Year: 
#	Published_Title: 
#	Journal_Name: 
#	Volume: 
#	Edition:
#	Issue:
#	Pages: 
#	DOI: 
#	Online_Resource:
#	Full_Citation:
#	Abstract:
#--------------------
# Funding_Agency
#	
#	Grant:
#--------------------
# Site_Information
#	Site_Name: Eagle Fecal/Ptarmigan Merge 
#	Location: 
#	Country: 
#	Northernmost_Latitude: 69.5
#	Southernmost_Latitude: 69.5
#	Easternmost_Longitude: -127.8
#	Westernmost_Longitude: -127.8
#	Elevation: 
#--------------------
# Data_Collection
#	Collection_Name: PAGES2kv2_NAm-cana321LMR449
#	Earliest_Year: 1550
#	Most_Recent_Year: 1993
#	Time_Unit: y_ad
#	Core_Length:
#	Notes: {"database":{"database1":"LMR","database2":"PAGES2"}}{"climateInterpretation":{"basis":"", "climateVariable":"T", "climateVariableDetail":"air", "interpDirection":"positive", "seasonality":"[6, 7, 8]"}}
#--------------------
# Species
#	Species_Name: 
#	Species_Code: 
#--------------------
# Chronology:
#
#
#
#--------------------
# Variables
#
# Data variables follow that are preceded by ## in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data)
#
##age	age, , ,years AD, , , , ,N
##MXD	maximum latewood density, , , , "[6, 7, 8]", Tree Rings, , ,N
#
#--------------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Values: nan
#
age	MXD
1722	1.006
1723	0.978
1724	0.983
1725	1.014
1726	1.05
1727	1.002
1728	1.072
1729	0.886
1730	1.007
1731	1.08
1732	1.054
1733	0.939
1734	1.023
1735	0.931
1736	1.097
1737	0.996
1738	0.95
1739	1.064
1740	0.99
1741	0.956
1742	1.016
1743	0.958
1744	1.066
1745	1.029
1746	1.033
1747	0.958
1748	1.051
1749	0.941
1750	1.095
1751	0.977
1752	0.988
1753	0.998
1754	1.036
1755	1.041
1756	1.039
1757	1.037
1758	1.024
1759	0.976
1760	1.048
1761	1.048
1762	1.017
1763	1.037
1764	1.052
1765	1.019
1766	1.007
1767	1.01
1768	1.085
1769	1.028
1770	0.777
1771	0.994
1772	1.08
1773	1.079
1774	1.11
1775	1.082
1776	0.969
1777	1.116
1778	0.846
1779	1.106
1780	0.938
1781	1.153
1782	0.896
1783	0.931
1784	1.079
1785	1.024
1786	0.993
1787	1.035
1788	1.066
1789	0.969
1790	0.884
1791	0.937
1792	0.975
1793	1.028
1794	0.999
1795	1.024
1796	1.158
1797	1.091
1798	1.094
1799	1.018
1800	1.019
1801	1.064
1802	0.984
1803	0.91
1804	1.052
1805	1.002
1806	1.042
1807	1.02
1808	1.06
1809	1.014
1810	1.036
1811	1.008
1812	0.923
1813	0.898
1814	1.048
1815	0.951
1816	0.948
1817	0.842
1818	0.975
1819	0.942
1820	1.047
1821	0.929
1822	1.0
1823	0.999
1824	0.953
1825	1.009
1826	0.995
1827	0.772
1828	1.015
1829	1.01
1830	0.983
1831	0.959
1832	0.942
1833	0.917
1834	1.036
1835	0.984
1836	0.827
1837	0.906
1838	1.031
1839	0.979
1840	1.018
1841	0.982
1842	0.993
1843	0.97
1844	0.983
1845	0.982
1846	1.054
1847	0.996
1848	0.996
1849	0.95
1850	1.001
1851	0.972
1852	0.97
1853	1.017
1854	0.906
1855	0.925
1856	0.904
1857	0.862
1858	0.857
1859	1.019
1860	0.968
1861	1.056
1862	0.91
1863	1.038
1864	0.973
1865	1.014
1866	1.017
1867	1.047
1868	1.022
1869	1.057
1870	0.866
1871	0.751
1872	1.003
1873	0.985
1874	0.936
1875	1.027
1876	0.988
1877	0.993
1878	0.989
1879	1.011
1880	1.056
1881	0.899
1882	1.076
1883	1.046
1884	0.807
1885	0.964
1886	1.066
1887	0.978
1888	0.888
1889	1.051
1890	0.956
1891	1.011
1892	0.954
1893	1.001
1894	0.989
1895	1.083
1896	1.017
1897	1.041
1898	1.089
1899	1.06
1900	1.002
1901	0.98
1902	1.058
1903	0.998
1904	0.93
1905	1.001
1906	1.121
1907	1.073
1908	1.036
1909	1.018
1910	1.011
1911	1.075
1912	1.035
1913	1.084
1914	0.971
1915	1.018
1916	0.935
1917	0.929
1918	0.922
1919	1.048
1920	0.971
1921	1.079
1922	1.029
1923	1.051
1924	1.011
1925	1.09
1926	1.024
1927	1.014
1928	1.024
1929	1.029
1930	1.159
1931	1.053
1932	1.109
1933	1.077
1934	1.092
1935	1.077
1936	1.061
1937	1.004
1938	1.062
1939	0.997
1940	0.971
1941	1.014
1942	1.043
1943	1.002
1944	1.034
1945	1.055
1946	1.095
1947	0.893
1948	1.06
1949	0.997
1950	0.96
1951	1.043
1952	1.034
1953	1.073
1954	1.139
1955	1.01
1956	0.996
1957	1.045
1958	1.059
1959	0.847
1960	1.005
1961	1.076
1962	1.058
1963	1.01
1964	1.054
1965	1.028
1966	1.016
1967	0.967
1968	1.028
1969	0.928
1970	1.038
1971	1.018
1972	1.091
1973	1.03
1974	1.032
1975	0.936
1976	1.013
1977	1.033
1978	0.885
1979	0.98
1980	0.917
1981	1.003
1982	1.008
1983	0.995
1984	0.968
1985	0.911
1986	0.981
1987	0.962
1988	0.986
1989	1.016
1990	1.014
1991	1.007
1992	1.053
1993	1.03
