# PAGES2kv2_NAm-cana097LMR423 - from PAGES Phase 2 v1.9.0
#-----------------------------------------------------------------------
#		World Data Center for Paleoclimatology, Boulder
#				and
#		NOAA Paleoclimatology Program
#-----------------------------------------------------------------------
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data.
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed.
#
#
# Online_Resource:
#
# Original_Source_URL:
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Tree Rings
#--------------------
# Contribution_Date
#	Date: 2016-05-04
#--------------------
# Title
#	Study_Name: PAGES2kv2_NAm-cana097LMR423 - from PAGES Phase 2 v1.9.0
#--------------------
# Investigators
#	Investigators: Schweingruber, F.H.
#--------------------
# Description_and_Notes
#	Description: Data from PAGES second data collation effort.
#--------------------
# Publication
#	Authors: Schweingruber, F.H.
#	Published_Date_or_Year: 
#	Published_Title: 
#	Journal_Name: 
#	Volume: 
#	Edition:
#	Issue:
#	Pages: 
#	DOI: 
#	Online_Resource:
#	Full_Citation:
#	Abstract:
#--------------------
# Funding_Agency
#	
#	Grant:
#--------------------
# Site_Information
#	Site_Name: Peyto Lake 
#	Location: 
#	Country: 
#	Northernmost_Latitude: 51.8
#	Southernmost_Latitude: 51.8
#	Easternmost_Longitude: -116.2
#	Westernmost_Longitude: -116.2
#	Elevation: 
#--------------------
# Data_Collection
#	Collection_Name: PAGES2kv2_NAm-cana097LMR423
#	Earliest_Year: 1634
#	Most_Recent_Year: 1983
#	Time_Unit: y_ad
#	Core_Length:
#	Notes: {"database":{"database1":"LMR","database2":"PAGES2"}}{"climateInterpretation":{"basis":"", "climateVariable":"T", "climateVariableDetail":"air", "interpDirection":"positive", "seasonality":"[6, 7, 8]"}}
#--------------------
# Species
#	Species_Name: 
#	Species_Code: 
#--------------------
# Chronology:
#
#
#
#--------------------
# Variables
#
# Data variables follow that are preceded by ## in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data)
#
##age	age, , ,years AD, , , , ,N
##MXD	maximum latewood density, , , , "[6, 7, 8]", Tree Rings, , ,N
#
#--------------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Values: nan
#
age	MXD
1800	1.094
1801	0.776
1802	1.023
1803	1.09
1804	0.942
1805	1.209
1806	0.781
1807	1.065
1808	1.086
1809	0.982
1810	0.849
1811	0.804
1812	1.123
1813	0.726
1814	1.088
1815	0.99
1816	1.067
1817	1.081
1818	0.831
1819	0.882
1820	0.946
1821	0.92
1822	1.053
1823	1.001
1824	0.961
1825	0.994
1826	0.933
1827	0.893
1828	1.115
1829	1.086
1830	0.91
1831	1.042
1832	0.958
1833	0.79
1834	1.051
1835	0.85
1836	0.993
1837	0.905
1838	0.914
1839	1.216
1840	1.084
1841	1.094
1842	1.127
1843	1.138
1844	0.903
1845	1.065
1846	1.08
1847	1.138
1848	0.868
1849	0.844
1850	1.038
1851	1.028
1852	1.144
1853	1.039
1854	0.986
1855	0.87
1856	1.005
1857	1.011
1858	1.052
1859	1.116
1860	1.0
1861	0.965
1862	0.996
1863	0.957
1864	1.128
1865	1.031
1866	1.059
1867	1.021
1868	1.09
1869	1.051
1870	0.888
1871	0.888
1872	0.9
1873	1.013
1874	0.946
1875	1.048
1876	0.745
1877	1.015
1878	1.178
1879	1.054
1880	0.775
1881	0.867
1882	1.055
1883	1.062
1884	1.051
1885	1.0
1886	1.087
1887	0.89
1888	1.103
1889	1.136
1890	1.051
1891	1.116
1892	0.885
1893	1.073
1894	1.16
1895	0.866
1896	1.007
1897	0.983
1898	1.175
1899	0.729
1900	0.995
1901	1.124
1902	0.963
1903	0.956
1904	1.07
1905	1.047
1906	1.112
1907	0.747
1908	1.078
1909	0.899
1910	0.93
1911	0.854
1912	1.018
1913	0.948
1914	1.027
1915	1.068
1916	0.984
1917	0.916
1918	0.916
1919	1.046
1920	1.004
1921	1.036
1922	1.057
1923	1.014
1924	0.999
1925	1.129
1926	1.032
1927	0.984
1928	1.045
1929	1.026
1930	1.061
1931	1.103
1932	1.109
1933	1.029
1934	1.072
1935	0.961
1936	1.217
1937	0.851
1938	0.935
1939	1.106
1940	1.076
1941	1.125
1942	1.068
1943	0.856
1944	0.892
1945	1.014
1946	1.08
1947	0.93
1948	0.981
1949	0.984
1950	0.981
1951	0.831
1952	1.015
1953	0.925
1954	0.773
1955	0.95
1956	1.129
1957	0.861
1958	1.146
1959	0.743
1960	1.021
1961	1.086
1962	0.863
1963	1.009
1964	0.845
1965	1.114
1966	0.953
1967	1.146
1968	0.886
1969	1.06
1970	1.082
1971	1.158
1972	1.103
1973	1.044
1974	0.946
1975	0.861
1976	0.872
1977	1.09
1978	0.994
1979	1.061
1980	0.919
1981	1.07
1982	0.97
1983	1.1
