# PAGES2kv2_NAm-wa081LMR507 - from PAGES Phase 2 v1.9.0
#-----------------------------------------------------------------------
#		World Data Center for Paleoclimatology, Boulder
#				and
#		NOAA Paleoclimatology Program
#-----------------------------------------------------------------------
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data.
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed.
#
#
# Online_Resource:
#
# Original_Source_URL:
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Tree Rings
#--------------------
# Contribution_Date
#	Date: 2016-05-04
#--------------------
# Title
#	Study_Name: PAGES2kv2_NAm-wa081LMR507 - from PAGES Phase 2 v1.9.0
#--------------------
# Investigators
#	Investigators: Briffa, K.; Schweingruber, F.H.
#--------------------
# Description_and_Notes
#	Description: Data from PAGES second data collation effort.
#--------------------
# Publication
#	Authors: Briffa, K.; Schweingruber, F.H.
#	Published_Date_or_Year: 
#	Published_Title: 
#	Journal_Name: 
#	Volume: 
#	Edition:
#	Issue:
#	Pages: 
#	DOI: 
#	Online_Resource:
#	Full_Citation:
#	Abstract:
#--------------------
# Funding_Agency
#	
#	Grant:
#--------------------
# Site_Information
#	Site_Name: Mt. St. Helens 
#	Location: 
#	Country: 
#	Northernmost_Latitude: 46.2
#	Southernmost_Latitude: 46.2
#	Easternmost_Longitude: -122.2
#	Westernmost_Longitude: -122.2
#	Elevation: 
#--------------------
# Data_Collection
#	Collection_Name: PAGES2kv2_NAm-wa081LMR507
#	Earliest_Year: 1609
#	Most_Recent_Year: 1983
#	Time_Unit: y_ad
#	Core_Length:
#	Notes: {"database":{"database1":"LMR","database2":"PAGES2"}}{"climateInterpretation":{"basis":"", "climateVariable":"T", "climateVariableDetail":"air", "interpDirection":"positive", "seasonality":"[6, 7, 8]"}}
#--------------------
# Species
#	Species_Name: 
#	Species_Code: 
#--------------------
# Chronology:
#
#
#
#--------------------
# Variables
#
# Data variables follow that are preceded by ## in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data)
#
##age	age, , ,years AD, , , , ,N
##MXD	maximum latewood density, , , , "[6, 7, 8]", Tree Rings, , ,N
#
#--------------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Values: nan
#
age	MXD
1777	0.98
1778	0.976
1779	1.003
1780	1.058
1781	1.006
1782	0.989
1783	1.001
1784	1.042
1785	1.013
1786	1.041
1787	1.002
1788	1.026
1789	1.012
1790	0.986
1791	1.032
1792	1.067
1793	1.056
1794	1.04
1795	1.021
1796	1.111
1797	1.0
1798	1.072
1799	1.04
1800	1.02
1801	0.859
1802	1.017
1803	1.031
1804	1.056
1805	1.081
1806	0.954
1807	1.006
1808	1.013
1809	0.896
1810	0.934
1811	0.891
1812	1.044
1813	0.912
1814	1.008
1815	1.018
1816	1.053
1817	1.049
1818	1.008
1819	0.974
1820	0.911
1821	1.015
1822	1.057
1823	0.883
1824	1.011
1825	1.049
1826	1.035
1827	0.993
1828	1.071
1829	1.065
1830	1.02
1831	1.03
1832	0.984
1833	1.058
1834	1.106
1835	1.047
1836	1.071
1837	0.97
1838	1.003
1839	1.037
1840	1.032
1841	1.049
1842	1.022
1843	1.051
1844	0.958
1845	1.016
1846	1.051
1847	1.05
1848	1.045
1849	1.032
1850	1.023
1851	0.986
1852	1.021
1853	1.077
1854	1.04
1855	1.06
1856	1.068
1857	1.091
1858	1.053
1859	0.975
1860	1.037
1861	1.009
1862	1.029
1863	1.031
1864	1.074
1865	0.92
1866	1.025
1867	1.037
1868	1.08
1869	1.053
1870	1.072
1871	1.072
1872	1.047
1873	1.041
1874	0.968
1875	1.01
1876	0.923
1877	1.008
1878	1.063
1879	1.043
1880	0.898
1881	0.953
1882	1.008
1883	1.085
1884	1.021
1885	1.122
1886	1.04
1887	0.963
1888	1.012
1889	1.018
1890	0.931
1891	0.999
1892	1.054
1893	0.791
1894	0.994
1895	1.026
1896	1.01
1897	1.05
1898	1.073
1899	0.926
1900	1.052
1901	1.051
1902	1.013
1903	0.98
1904	1.087
1905	1.025
1906	1.101
1907	1.0
1908	1.011
1909	1.035
1910	1.078
1911	0.998
1912	0.994
1913	1.023
1914	1.054
1915	1.072
1916	1.002
1917	1.007
1918	1.015
1919	1.02
1920	1.006
1921	1.012
1922	1.041
1923	1.095
1924	1.097
1925	1.074
1926	1.075
1927	0.934
1928	1.074
1929	1.045
1930	1.098
1931	1.092
1932	0.995
1933	0.898
1934	1.061
1935	1.014
1936	1.02
1937	0.971
1938	1.066
1939	1.022
1940	1.067
1941	1.016
1942	1.037
1943	1.01
1944	1.028
1945	0.998
1946	0.996
1947	1.008
1948	0.976
1949	1.027
1950	1.025
1951	1.019
1952	0.972
1953	0.88
1954	0.833
1955	0.895
1956	0.916
1957	0.929
1958	1.035
1959	0.916
1960	0.975
1961	0.965
1962	0.926
1963	0.982
1964	0.858
1965	0.982
1966	0.971
1967	0.965
1968	0.935
1969	0.928
1970	0.98
1971	0.897
1972	0.958
1973	0.976
1974	0.839
1975	0.9
1976	0.879
1977	0.933
1978	0.923
1979	0.944
1980	0.817
1981	0.921
1982	0.847
1983	0.876
