# PAGES2kv2_Eur-Spain_Martin-Chivelet_2011LMR351 - from PAGES Phase 2 v1.9.0
#-----------------------------------------------------------------------
#		World Data Center for Paleoclimatology, Boulder
#				and
#		NOAA Paleoclimatology Program
#-----------------------------------------------------------------------
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data.
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed.
#
#
# Online_Resource:
#
# Original_Source_URL:
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Speleothems
#--------------------
# Contribution_Date
#	Date: 2016-05-04
#--------------------
# Title
#	Study_Name: PAGES2kv2_Eur-Spain_Martin-Chivelet_2011LMR351 - from PAGES Phase 2 v1.9.0
#--------------------
# Investigators
#	Investigators: Martín-Chivelet, Javier,Muñoz-García, M. Belén,Edwards, R. Lawrence,Turrero, María J.,Ortega, Ana I.
#--------------------
# Description_and_Notes
#	Description: Data from PAGES second data collation effort.
#--------------------
# Publication
#	Authors: Martín-Chivelet, Javier,Muñoz-García, M. Belén,Edwards, R. Lawrence,Turrero, María J.,Ortega, Ana I.
#	Published_Date_or_Year: 
#	Published_Title: Land surface temperature changes in Northern Iberia since 4000 yr BP, based on d13C of speleothems
#	Journal_Name: 
#	Volume: 
#	Edition:
#	Issue:
#	Pages: 
#	DOI: 10.1016/j.gloplacha.2011.02.002
#	Online_Resource:
#	Full_Citation:
#	Abstract:
#--------------------
# Funding_Agency
#	
#	Grant:
#--------------------
# Site_Information
#	Site_Name: Northern Spain
#	Location: 
#	Country: 
#	Northernmost_Latitude: 42.9
#	Southernmost_Latitude: 42.9
#	Easternmost_Longitude: -3.5
#	Westernmost_Longitude: -3.5
#	Elevation: 
#--------------------
# Data_Collection
#	Collection_Name: PAGES2kv2_Eur-Spain_Martin-Chivelet_2011LMR351
#	Earliest_Year: -1949
#	Most_Recent_Year: 2000
#	Time_Unit: y_ad
#	Core_Length:
#	Notes: {"database":{"database1":"LMR","database2":"PAGES2"}}{"climateInterpretation":{"basis":"correlation with local meteorological correlation", "climateVariable":"T", "climateVariableDetail":"air", "interpDirection":"positive", "seasonality":"[6, 7, 8]"}}
#--------------------
# Species
#	Species_Name: 
#	Species_Code: 
#--------------------
# Chronology:
#
#
#
#--------------------
# Variables
#
# Data variables follow that are preceded by ## in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data)
#
##age	age, , ,years AD, , , , ,N
##temp	reconstructed temperature, , , degrees C, "[6, 7, 8]", Speleothems, , ,N
#
#--------------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Values: nan
#
age	temp
2000	0.94
1987	0.8
1983	0.23
1978	0.17
1975	0.51
1971	0.36
1967	0.24
1964	0.4
1961	0.29
1959	0.37
1957	-0.22
1956	0.37
1954	0.12
1949	0.48
1947	0.38
1945	0.19
1942	0.1
1940	0.07
1938	0.05
1936	-0.23
1935	0.3
1933	0.01
1931	0.13
1928	0.25
1926	0.29
1917	-0.1
1915	0.18
1914	-0.21
1912	-0.05
1910	-0.03
1907	0.13
1905	0.05
1903	0.05
1900	0.23
1898	0.1
1895	0.08
1894	0.34
1893	0.19
1891	0.23
1888	0.2
1886	-0.16
1884	-0.05
1881	-0.16
1879	-0.11
1877	-0.15
1874	-0.08
1872	-0.21
1873	0.33
1870	-0.21
1869	-0.12
1867	-0.02
1865	-0.16
1863	0.04
1860	0.0
1858	-0.23
1856	-0.13
1855	0.28
1853	-0.3
1851	0.01
1849	-0.21
1846	0.04
1844	0.13
1842	-0.03
1839	-0.09
1838	0.03
1837	0.09
1835	-0.02
1833	0.06
1831	-0.12
1830	-0.25
1828	0.01
1827	0.07
1825	-0.08
1824	0.01
1822	0.06
1821	0.04
1820	0.11
1819	-0.06
1818	-0.23
1816	-0.16
1814	-0.19
1813	-0.26
1811	-0.25
1810	-0.13
1808	-0.24
1807	-0.23
1805	-0.24
1804	-0.27
1803	0.15
1802	-0.25
1801	-0.13
1799	-0.28
1797	-0.19
1796	0.06
1794	-0.04
1793	-0.03
1791	0.14
1790	-0.1
1788	-0.05
1787	0.06
1786	0.44
1785	0.03
1784	0.03
1782	-0.12
1781	0.07
1779	-0.18
1777	-0.07
1776	-0.19
1774	0.24
1773	0.12
1771	0.22
1770	0.24
1768	0.42
1768	0.45
1767	0.03
1765	0.09
1764	-0.02
1762	0.15
1760	0.14
1759	0.13
1757	0.04
1756	0.06
1754	0.07
1753	0.01
1751	0.44
1751	-0.16
1750	-0.03
1748	-0.01
1747	-0.11
1745	0.0
1744	-0.02
1742	0.0
1740	-0.01
1739	0.19
1737	0.33
1735	0.22
1733	0.02
1734	0.2
1732	0.27
1730	0.33
1729	-0.02
1727	0.1
1725	0.08
1724	0.52
1721	0.29
1718	0.13
1716	-0.01
1716	-0.11
1713	-0.12
1711	-0.12
1709	0.08
1708	-0.14
1706	-0.18
1703	-0.12
1701	0.04
1699	0.03
1698	-0.03
1695	0.05
1690	-0.08
1688	-0.04
1685	-0.25
1683	-0.13
1681	0.13
1680	-0.05
1678	-0.06
1675	-0.07
1673	-0.04
1670	-0.09
1667	-0.17
1665	-0.07
1664	0.34
1662	-0.02
1660	-0.14
1657	-0.23
1655	-0.07
1652	-0.16
1650	-0.18
1647	-0.31
1647	0.1
1644	-0.06
1642	-0.09
1637	-0.21
