# PAGES2kv2_Aus-Oroko_Cook_2002LMR332 - from PAGES Phase 2 v1.9.0
#-----------------------------------------------------------------------
#		World Data Center for Paleoclimatology, Boulder
#				and
#		NOAA Paleoclimatology Program
#-----------------------------------------------------------------------
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data.
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed.
#
#
# Online_Resource:
#
# Original_Source_URL:
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Tree Rings
#--------------------
# Contribution_Date
#	Date: 2016-05-04
#--------------------
# Title
#	Study_Name: PAGES2kv2_Aus-Oroko_Cook_2002LMR332 - from PAGES Phase 2 v1.9.0
#--------------------
# Investigators
#	Investigators: Cook, E.
#--------------------
# Description_and_Notes
#	Description: Data from PAGES second data collation effort.
#--------------------
# Publication
#	Authors: Cook, E.
#	Published_Date_or_Year: 
#	Published_Title: 
#	Journal_Name: 
#	Volume: 
#	Edition:
#	Issue:
#	Pages: 
#	DOI: 
#	Online_Resource:
#	Full_Citation:
#	Abstract:
#--------------------
# Funding_Agency
#	
#	Grant:
#--------------------
# Site_Information
#	Site_Name: Oroko
#	Location: 
#	Country: 
#	Northernmost_Latitude: -43.23
#	Southernmost_Latitude: -43.23
#	Easternmost_Longitude: 170.28
#	Westernmost_Longitude: 170.28
#	Elevation: 
#--------------------
# Data_Collection
#	Collection_Name: PAGES2kv2_Aus-Oroko_Cook_2002LMR332
#	Earliest_Year: 781
#	Most_Recent_Year: 2003
#	Time_Unit: y_ad
#	Core_Length:
#	Notes: {"database":{"database1":"LMR","database2":"PAGES2"}}{"climateInterpretation":{"basis":"Original paper correlation", "climateVariable":"T", "climateVariableDetail":"air", "interpDirection":"positive", "seasonality":"[-9, -10, -11, -12, 1, 2, 3, 4]"}}
#--------------------
# Species
#	Species_Name: 
#	Species_Code: 
#--------------------
# Chronology:
#
#
#
#--------------------
# Variables
#
# Data variables follow that are preceded by ## in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data)
#
##age	age, , ,years AD, , , , ,N
##temp	Temperature recon, , , degrees C, "[-9, -10, -11, -12, 1, 2, 3, 4]", Tree Rings, , ,N
#
#--------------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Values: nan
#
age	temperature
781	14.324
782	15.227
783	15.067
784	14.341
785	14.51
786	14.834
787	14.566
788	13.776
789	14.33
790	14.148
791	13.395
792	14.002
793	13.458
794	13.289
795	14.248
796	13.811
797	15.654
798	13.498
799	13.906
800	14.714
801	14.669
802	14.724
803	15.404
804	14.301
805	14.703
806	14.795
807	15.423
808	15.104
809	14.766
810	15.537
811	14.764
812	14.951
813	16.677
814	13.258
815	14.085
816	14.931
817	14.585
818	15.256
819	14.263
820	14.911
821	15.226
822	14.705
823	15.468
824	16.517
825	15.602
826	17.063
827	14.278
828	16.692
829	15.777
830	16.416
831	17.326
832	17.364
833	15.868
834	16.017
835	16.493
836	17.712
837	16.423
838	14.156
839	16.767
840	14.751
841	15.675
842	14.569
843	16.222
844	16.541
845	16.167
846	14.952
847	16.469
848	14.393
849	14.654
850	15.158
851	14.505
852	13.812
853	14.932
854	14.018
855	13.654
856	14.29
857	14.925
858	14.435
859	15.133
860	15.386
861	15.14
862	14.94
863	14.653
864	15.62
865	15.318
866	13.762
867	15.832
868	13.522
869	14.82
870	13.836
871	15.865
872	13.699
873	15.352
874	13.923
875	16.62
876	16.351
877	14.549
878	14.539
879	14.985
880	15.701
881	15.108
882	16.063
883	16.439
884	16.582
885	15.8
886	16.236
887	14.806
888	16.352
889	15.666
890	14.062
891	14.678
892	15.374
893	14.191
894	14.206
895	16.186
896	14.911
897	14.79
898	14.081
899	16.017
900	14.191
901	15.341
902	13.278
903	13.93
904	14.001
905	14.335
906	13.284
907	14.15
908	14.308
909	13.146
910	13.827
911	14.839
912	14.53
913	16.237
914	13.06
915	15.429
916	13.685
917	14.675
918	14.378
919	14.572
920	15.083
921	14.982
922	16.252
923	15.518
924	14.222
925	16.453
926	14.742
927	15.259
928	14.599
929	15.051
930	17.193
931	13.645
932	15.764
933	14.475
934	16.587
935	15.01
936	16.57
937	16.618
938	15.513
939	16.081
940	15.895
941	16.282
942	15.413
943	14.08
944	16.139
945	14.83
946	14.567
947	15.551
948	15.301
949	16.488
950	15.302
951	16.004
952	16.811
953	16.464
954	16.534
955	14.592
956	13.281
957	14.84
958	15.18
959	14.424
960	16.489
961	15.427
962	16.438
963	14.551
964	16.172
965	15.608
966	15.053
967	14.955
968	15.552
969	14.117
970	14.365
971	15.633
972	13.692
973	14.828
974	14.946
975	15.129
976	15.939
977	14.879
978	15.922
979	17.283
980	14.688
981	16.27
982	14.137
983	17.775
984	13.042
985	14.807
986	14.34
987	16.966
988	15.309
989	18.067
990	15.15
991	15.34
992	17.67
993	15.122
994	15.303
995	14.04
996	15.18
997	14.814
998	15.133
999	15.734
1000	13.377
1001	14.959
1002	13.818
1003	14.041
1004	15.093
1005	14.812
1006	14.214
1007	13.702
1008	14.642
1009	14.702
1010	15.539
1011	13.784
1012	16.0
1013	14.433
1014	14.981
1015	13.352
1016	13.808
1017	14.666
1018	14.633
1019	13.722
1020	14.345
1021	13.522
1022	15.352
1023	13.782
1024	14.491
1025	14.5
1026	13.436
1027	13.742
1028	15.446
1029	12.97
1030	14.494
1031	14.402
1032	14.671
1033	14.436
1034	14.67
1035	14.971
1036	14.12
1037	15.743
1038	13.469
1039	13.741
1040	15.596
1041	14.282
1042	16.554
1043	15.826
1044	16.682
1045	15.225
1046	13.309
1047	14.803
1048	15.118
1049	13.711
1050	14.327
1051	13.362
1052	14.227
1053	14.003
1054	14.279
1055	14.389
1056	12.987
1057	14.093
1058	13.49
1059	13.633
1060	14.283
1061	14.079
1062	15.82
1063	14.186
1064	14.726
1065	14.588
1066	14.476
