# PAGES2kv2_Ocean2kHR-PacificKiritimatiEvans1998LMR646 - from PAGES Phase 2 v1.9.0
#-----------------------------------------------------------------------
#		World Data Center for Paleoclimatology, Boulder
#				and
#		NOAA Paleoclimatology Program
#-----------------------------------------------------------------------
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data.
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed.
#
#
# Online_Resource:
#
# Original_Source_URL:
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Corals and Sclerosponges
#--------------------
# Contribution_Date
#	Date: 2016-05-04
#--------------------
# Title
#	Study_Name: PAGES2kv2_Ocean2kHR-PacificKiritimatiEvans1998LMR646 - from PAGES Phase 2 v1.9.0
#--------------------
# Investigators
#	Investigators: Evans, M. N.,Fairbanks, R. G.,Rubenstone, J. L.
#--------------------
# Description_and_Notes
#	Description: Data from PAGES second data collation effort.
#--------------------
# Publication
#	Authors: Evans, M. N.,Fairbanks, R. G.,Rubenstone, J. L.
#	Published_Date_or_Year: 
#	Published_Title: 
#	Journal_Name: 
#	Volume: 
#	Edition:
#	Issue:
#	Pages: 
#	DOI: 10.1038/29424
#	Online_Resource:
#	Full_Citation:
#	Abstract:
#--------------------
# Funding_Agency
#	
#	Grant:
#--------------------
# Site_Information
#	Site_Name: Kiritimati
#	Location: 
#	Country: 
#	Northernmost_Latitude: 1.6792
#	Southernmost_Latitude: 1.6792
#	Easternmost_Longitude: -157.2473
#	Westernmost_Longitude: -157.2473
#	Elevation: 
#--------------------
# Data_Collection
#	Collection_Name: PAGES2kv2_Ocean2kHR-PacificKiritimatiEvans1998LMR646
#	Earliest_Year: 1938.292
#	Most_Recent_Year: 1993.625
#	Time_Unit: y_ad
#	Core_Length:
#	Notes: {"duplicate":"98kiri01a.txt"} {"database":"PAGES2"}{"climateInterpretation":{"basis":"", "climateVariable":"T", "climateVariableDetail":"sea_surface", "interpDirection":"negative", "seasonality":""}}
#--------------------
# Species
#	Species_Name: 
#	Species_Code: 
#--------------------
# Chronology:
#
#
#
#--------------------
# Variables
#
# Data variables follow that are preceded by ## in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data)
#
##age	age, , ,years AD, , , , ,N
##d18O	, , , permil, , Corals and Sclerosponges, , ,N
#
#--------------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Values: nan
#
age	d18O
1938.292	-4.272
1938.375	-4.355
1938.458	-4.343
1938.542	-4.603
1938.625	-4.534
1938.708	-4.644
1938.792	-4.607
1938.875	-4.543
1938.958	-4.802
1939.042	-4.694
1939.125	-4.685
1939.208	-4.807
1939.292	-4.738
1939.375	-4.745
1939.458	-4.764
1939.542	-4.656
1939.625	-4.698
1939.708	-4.607
1939.792	-4.796
1939.875	-4.833
1939.958	-4.802
1940.042	-4.81
1940.125	-4.951
1940.208	-4.91
1940.292	-4.9
1940.375	-4.875
1940.458	-4.979
1940.542	-5.036
1940.625	-5.027
1940.708	-5.031
1940.792	-5.033
1940.875	-5.145
1940.958	-5.161
1941.042	-5.233
1941.125	-5.059
1941.208	-5.001
1941.292	-4.813
1941.375	-4.858
1941.458	-4.87
1941.542	-4.968
1941.625	-5.042
1941.708	-4.924
1941.792	-4.97
1941.875	-4.976
1941.958	-4.953
1942.042	-4.771
1942.125	-4.665
1942.208	-4.765
1942.292	-4.461
1942.375	-4.774
1942.458	-4.676
1942.542	-4.531
1942.625	-4.506
1942.708	-4.4
1942.792	-4.478
1942.875	-4.283
1942.958	-4.243
1943.042	-4.237
1943.125	-4.446
1943.208	-4.55
1943.292	-4.4
1943.375	-4.567
1943.458	-4.736
1943.542	-4.699
1943.625	-4.668
1943.708	-4.427
1943.792	-4.418
1943.875	-4.396
1943.958	-4.423
1944.042	-4.499
1944.125	-4.598
1944.208	-4.478
1944.292	-4.528
1944.375	-4.75
1944.458	-4.679
1944.542	-4.545
1944.625	-4.507
1944.708	-4.441
1944.792	-4.375
1944.875	-4.392
1944.958	-4.291
1945.042	-4.337
1945.125	-4.375
1945.208	-4.359
1945.292	-4.213
1945.375	-4.492
1945.458	-4.427
1945.542	-4.459
1945.625	-4.521
1945.708	-4.329
1945.792	-4.283
1945.875	-4.293
1945.958	-4.359
1946.042	-4.328
1946.125	-4.479
1946.208	-4.404
1946.292	-4.265
1946.375	-4.633
1946.458	-4.564
1946.542	-4.609
1946.625	-4.614
1946.708	-4.628
1946.792	-4.582
1946.875	-4.442
1946.958	-4.403
1947.042	-4.494
1947.125	-4.628
1947.208	-3.748
1947.292	-4.188
1947.375	-4.535
1947.458	-4.433
1947.542	-4.33
1947.625	-4.255
1947.708	-4.436
1947.792	-4.325
1947.875	-4.229
1947.958	-4.411
1948.042	-4.36
1948.125	-4.447
1948.208	-4.295
1948.292	-4.291
1948.375	-4.701
1948.458	-4.697
1948.542	-4.443
1948.625	-4.365
1948.708	-4.349
1948.792	-4.392
1948.875	-4.564
1948.958	-4.347
1949.042	-4.246
1949.125	-4.382
1949.208	-4.401
1949.292	-4.351
1949.375	-4.361
1949.458	-4.38
1949.542	-4.379
1949.625	-4.329
1949.708	-4.254
1949.792	-4.034
1949.875	-4.038
