# PAGES2kv2_Aus-MtRead_Cook_2006LMR331 - from PAGES Phase 2 v1.9.0
#-----------------------------------------------------------------------
#		World Data Center for Paleoclimatology, Boulder
#				and
#		NOAA Paleoclimatology Program
#-----------------------------------------------------------------------
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data.
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed.
#
#
# Online_Resource:
#
# Original_Source_URL:
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Tree Rings
#--------------------
# Contribution_Date
#	Date: 2016-05-04
#--------------------
# Title
#	Study_Name: PAGES2kv2_Aus-MtRead_Cook_2006LMR331 - from PAGES Phase 2 v1.9.0
#--------------------
# Investigators
#	Investigators: Cook, Edward R.,Buckley, Brendan M.,Palmer, Jonathan G.,Fenwick, Pavla,Peterson, Michael J.,Boswijk, Gretel,Fowler, Anthony
#--------------------
# Description_and_Notes
#	Description: Data from PAGES second data collation effort.
#--------------------
# Publication
#	Authors: Cook, Edward R.,Buckley, Brendan M.,Palmer, Jonathan G.,Fenwick, Pavla,Peterson, Michael J.,Boswijk, Gretel,Fowler, Anthony
#	Published_Date_or_Year: 
#	Published_Title: Millennia-long tree-ring records from Tasmania and New Zealand: a basis for modelling climate variability and forcing, past, present and future
#	Journal_Name: 
#	Volume: 
#	Edition:
#	Issue:
#	Pages: 
#	DOI: 10.1002/jqs.1071
#	Online_Resource:
#	Full_Citation:
#	Abstract:
#--------------------
# Funding_Agency
#	
#	Grant:
#--------------------
# Site_Information
#	Site_Name: Mt. Read
#	Location: 
#	Country: 
#	Northernmost_Latitude: -41.83
#	Southernmost_Latitude: -41.83
#	Easternmost_Longitude: 145.53
#	Westernmost_Longitude: 145.53
#	Elevation: 
#--------------------
# Data_Collection
#	Collection_Name: PAGES2kv2_Aus-MtRead_Cook_2006LMR331
#	Earliest_Year: -494
#	Most_Recent_Year: 2001
#	Time_Unit: y_ad
#	Core_Length:
#	Notes: {"database":{"database1":"LMR","database2":"PAGES2"}}{"climateInterpretation":{"basis":"Original paper correlation", "climateVariable":"T", "climateVariableDetail":"air", "interpDirection":"positive", "seasonality":"[-11, 12, 1, 2, 3, 4]"}}
#--------------------
# Species
#	Species_Name: 
#	Species_Code: 
#--------------------
# Chronology:
#
#
#
#--------------------
# Variables
#
# Data variables follow that are preceded by ## in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data)
#
##age	age, , ,years AD, , , , ,N
##temp	Temperature recon, , , degrees C, "[-11, -12, 1, 2, 3, 4]", Tree Rings, , ,N
#
#--------------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Values: nan
#
age	temperature
-494	14.764
-493	14.894
-492	14.722
-491	14.621
-490	14.469
-489	14.614
-488	14.416
-487	14.532
-486	14.481
-485	14.766
-484	14.768
-483	14.866
-482	15.298
-481	15.352
-480	15.368
-479	15.149
-478	15.595
-477	15.434
-476	15.345
-475	15.331
-474	15.032
-473	14.649
-472	14.743
-471	15.161
-470	14.964
-469	15.221
-468	15.42
-467	15.667
-466	15.422
-465	15.994
-464	16.279
-463	15.805
-462	15.217
-461	15.217
-460	14.684
-459	15.112
-458	15.123
-457	15.733
-456	16.251
-455	16.384
-454	16.763
-453	16.312
-452	15.427
-451	15.614
-450	14.957
-449	14.999
-448	15.551
-447	15.843
-446	15.845
-445	15.179
-444	15.677
-443	15.042
-442	15.453
-441	15.749
-440	15.623
-439	15.504
-438	15.483
-437	15.298
-436	14.955
-435	14.836
-434	15.406
-433	15.247
-432	15.203
-431	14.654
-430	14.736
-429	14.803
-428	14.486
-427	15.093
-426	14.981
-425	14.621
-424	14.794
-423	14.299
-422	14.273
-421	14.226
-420	14.493
-419	14.495
-418	14.483
-417	14.918
-416	15.112
-415	15.338
-414	15.002
-413	15.254
-412	15.245
-411	15.434
-410	15.7
-409	15.455
-408	15.913
-407	15.471
-406	15.808
-405	15.196
-404	14.948
-403	15.336
-402	15.158
-401	15.009
-400	15.749
-399	15.646
-398	16.022
-397	16.398
-396	15.684
-395	15.422
-394	15.207
-393	15.214
-392	15.049
-391	15.186
-390	15.013
-389	14.864
-388	14.672
-387	15.21
-386	15.653
-385	15.544
-384	15.787
-383	15.672
-382	15.439
-381	15.294
-380	15.067
-379	15.205
-378	15.943
-377	15.277
-376	15.469
-375	15.609
-374	15.695
-373	15.639
-372	15.903
-371	16.163
-370	15.913
-369	15.973
-368	16.036
-367	15.889
-366	14.899
-365	15.628
-364	15.221
-363	15.049
-362	15.13
-361	14.929
-360	15.077
-359	15.378
-358	14.677
-357	14.198
-356	14.147
-355	14.397
-354	14.801
-353	14.271
-352	14.31
-351	14.43
-350	14.25
-349	14.175
-348	14.605
-347	14.446
-346	14.665
-345	14.787
-344	14.915
-343	14.705
-342	14.99
-341	14.883
-340	14.801
-339	14.96
-338	15.023
-337	15.541
-336	15.221
-335	14.731
-334	14.922
-333	14.687
-332	14.852
-331	14.712
-330	14.759
-329	14.392
-328	14.448
-327	14.838
-326	14.469
-325	14.953
-324	14.922
-323	14.722
-322	14.572
-321	15.149
-320	14.953
-319	14.303
-318	14.469
-317	14.736
-316	14.184
-315	14.324
-314	15.128
-313	15.357
-312	15.289
-311	14.28
-310	14.525
-309	14.119
-308	13.867
-307	13.558
-306	13.591
-305	13.916
-304	14.058
-303	14.859
-302	15.004
-301	15.287
-300	15.242
-299	15.415
-298	15.294
-297	15.238
-296	14.85
-295	14.687
