# PAGES2kv2_Arc-Jamtland_Gunnarson_2011LMR53 - from PAGES Phase 2 v1.9.0
#-----------------------------------------------------------------------
#		World Data Center for Paleoclimatology, Boulder
#				and
#		NOAA Paleoclimatology Program
#-----------------------------------------------------------------------
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data.
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed.
#
#
# Online_Resource:
#
# Original_Source_URL:
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Tree Rings
#--------------------
# Contribution_Date
#	Date: 2016-05-04
#--------------------
# Title
#	Study_Name: PAGES2kv2_Arc-Jamtland_Gunnarson_2011LMR53 - from PAGES Phase 2 v1.9.0
#--------------------
# Investigators
#	Investigators: Gunnarson, Bjørn E. and Linderholm, Hans W. and Moberg, Anders
#--------------------
# Description_and_Notes
#	Description: Data from PAGES second data collation effort.
#--------------------
# Publication
#	Authors: Gunnarson, Bjørn E. and Linderholm, Hans W. and Moberg, Anders
#	Published_Date_or_Year: 
#	Published_Title: Improving a tree-ring reconstruction from west-central Scandinavia: 900 years of warm-season temperatures
#	Journal_Name: 
#	Volume: 
#	Edition:
#	Issue:
#	Pages: 
#	DOI: 
#	Online_Resource:
#	Full_Citation:
#	Abstract:
#--------------------
# Funding_Agency
#	
#	Grant:
#--------------------
# Site_Information
#	Site_Name: Jamtland
#	Location: 
#	Country: 
#	Northernmost_Latitude: 63.2
#	Southernmost_Latitude: 63.2
#	Easternmost_Longitude: 13.3
#	Westernmost_Longitude: 13.3
#	Elevation: 
#--------------------
# Data_Collection
#	Collection_Name: PAGES2kv2_Arc-Jamtland_Gunnarson_2011LMR53
#	Earliest_Year: 1107
#	Most_Recent_Year: 2000
#	Time_Unit: y_ad
#	Core_Length:
#	Notes: {"database":{"database1":"LMR","database2":"PAGES2"}}{"climateInterpretation":{"basis":"correlation", "climateVariable":"T", "climateVariableDetail":"air-surface", "interpDirection":"positive", "seasonality":"[5, 6, 7, 8]"}}
#--------------------
# Species
#	Species_Name: 
#	Species_Code: 
#--------------------
# Chronology:
#
#
#
#--------------------
# Variables
#
# Data variables follow that are preceded by ## in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data)
#
##age	age, , ,years AD, , , , ,N
##temp	from MXD, , , degrees C, "[5, 6, 7, 8]", Tree Rings, , ,N
#
#--------------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Values: nan
#
age	temperature
1107	7.4399
1108	7.7306
1109	7.4664
1110	9.0123
1111	7.909
1112	9.0652
1113	8.1534
1114	9.1775
1115	8.2327
1116	8.6159
1117	8.8934
1118	9.2303
1119	9.5078
1120	10.0562
1121	9.6862
1122	9.5607
1123	9.3625
1124	9.7721
1125	9.4682
1126	9.1246
1127	8.7348
1128	9.0123
1129	9.673
1130	9.336
1131	9.8646
1132	10.0429
1133	8.9859
1134	9.6928
1135	10.2147
1136	9.3625
1137	9.5607
1138	9.8315
1139	9.739
1140	9.7589
1141	9.9042
1142	9.2501
1143	9.858
1144	9.924
1145	9.706
1146	9.6598
1147	10.0363
1148	10.076
1149	10.2543
1150	10.3072
1151	9.9438
1152	9.706
1153	9.9306
1154	9.8249
1155	10.3667
1156	10.3534
1157	9.739
1158	10.3006
1159	10.1949
1160	10.0099
1161	10.2411
1162	10.0495
1163	9.4351
1164	10.0826
1165	9.6333
1166	9.6598
1167	9.7787
1168	10.0429
1169	9.5276
1170	9.9504
1171	9.5673
1172	9.6664
1173	9.5078
1174	9.4814
1175	9.7787
1176	9.455
1177	10.1222
1178	10.0165
1179	9.8315
1180	9.7655
1181	9.5012
1182	9.9174
1183	9.7522
1184	10.0892
1185	9.7126
1186	9.6862
1187	9.9306
1188	9.8381
1189	9.9637
1190	10.0165
1191	9.924
1192	9.6598
1193	9.4946
1194	9.9571
1195	10.109
1196	9.9571
1197	9.673
1198	10.3204
1199	9.9372
1200	10.2279
1201	9.9306
1202	9.6796
1203	10.0033
1204	9.9372
1205	9.9306
1206	10.2477
1207	9.5408
1208	9.4682
1209	9.9504
1210	9.7985
1211	10.2808
1212	9.9703
1213	10.4129
1214	10.0165
1215	9.9174
1216	10.142
1217	9.9438
1218	9.4153
1219	9.4946
1220	9.6928
1221	9.7126
1222	9.6399
1223	9.4087
1224	9.858
1225	9.118
1226	9.3889
1227	10.3336
1228	9.6135
1229	8.9528
1230	9.151
1231	9.521
1232	8.8273
1233	9.1312
1234	9.0123
1235	9.2501
1236	8.9066
1237	8.4574
1238	8.3715
1239	8.5697
1240	9.2303
1241	8.9991
1242	8.9595
1243	9.0189
1244	9.1709
1245	9.0057
1246	8.9462
1247	9.2435
1248	9.0519
1249	9.1444
1250	9.4285
1251	8.8141
1252	7.9949
1253	9.4682
1254	8.8141
1255	8.9198
1256	9.0982
1257	9.4021
1258	8.3252
1259	8.5697
1260	8.2856
1261	8.279
1262	8.5168
1263	8.7216
1264	8.2592
1265	8.9198
1266	8.3054
1267	8.7216
1268	8.2393
1269	9.4285
1270	8.6622
