# PAGES2kv2_Ocean2kHR-PacificGalapagosDunbar1994LMR643 - from PAGES Phase 2 v1.9.0
#-----------------------------------------------------------------------
#		World Data Center for Paleoclimatology, Boulder
#				and
#		NOAA Paleoclimatology Program
#-----------------------------------------------------------------------
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data.
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed.
#
#
# Online_Resource:
#
# Original_Source_URL:
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Corals and Sclerosponges
#--------------------
# Contribution_Date
#	Date: 2016-05-04
#--------------------
# Title
#	Study_Name: PAGES2kv2_Ocean2kHR-PacificGalapagosDunbar1994LMR643 - from PAGES Phase 2 v1.9.0
#--------------------
# Investigators
#	Investigators: Tierney, Jessica E.,Abram, Nerilie J.,Anchukaitis, Kevin J.,Evans, Michael N.,Giry, Cyril,Kilbourne, K. Halimeda,Saenger, Casey P.,Wu, Henry C.,Zinke, Jens
#--------------------
# Description_and_Notes
#	Description: Data from PAGES second data collation effort.
#--------------------
# Publication
#	Authors: Tierney, Jessica E.,Abram, Nerilie J.,Anchukaitis, Kevin J.,Evans, Michael N.,Giry, Cyril,Kilbourne, K. Halimeda,Saenger, Casey P.,Wu, Henry C.,Zinke, Jens
#	Published_Date_or_Year: 
#	Published_Title: Tropical sea surface temperatures for the past four centuries reconstructed from coral archives
#	Journal_Name: 
#	Volume: 
#	Edition:
#	Issue:
#	Pages: 
#	DOI: 10.1002/2014PA002717
#	Online_Resource:
#	Full_Citation:
#	Abstract:
#--------------------
# Funding_Agency
#	
#	Grant:
#--------------------
# Site_Information
#	Site_Name: Urvina Bay
#	Location: 
#	Country: 
#	Northernmost_Latitude: -0.4
#	Southernmost_Latitude: -0.4
#	Easternmost_Longitude: -91.23
#	Westernmost_Longitude: -91.23
#	Elevation: 
#--------------------
# Data_Collection
#	Collection_Name: PAGES2kv2_Ocean2kHR-PacificGalapagosDunbar1994LMR643
#	Earliest_Year: 1607
#	Most_Recent_Year: 1981
#	Time_Unit: y_ad
#	Core_Length:
#	Notes: {"duplicate":{"duplicate_file1":"94gala01a.txt", "duplicate_file2":"94gala01b.txt"}} {"database":"PAGES2"}{"climateInterpretation":{"basis":"", "climateVariable":"T", "climateVariableDetail":"sea_surface", "interpDirection":"negative", "seasonality":""}}
#--------------------
# Species
#	Species_Name: 
#	Species_Code: 
#--------------------
# Chronology:
#
#
#
#--------------------
# Variables
#
# Data variables follow that are preceded by ## in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data)
#
##age	age, , ,years AD, , , , ,N
##d18O	, , , permil, , Corals and Sclerosponges, , ,N
#
#--------------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Values: nan
#
age	d18O
1981	-3.73
1980	-3.86
1979	-4.04
1978	-3.75
1977	-3.86
1976	-4.08
1975	-3.77
1974	nan
1973	nan
1972	-4.25
1971	-3.97
1970	-3.95
1969	-4.14
1968	-3.95
1967	-3.74
1966	-3.83
1965	-4.14
1964	-3.91
1963	-3.98
1962	-4.04
1961	nan
1960	nan
1959	nan
1958	nan
1957	nan
1956	nan
1955	nan
1954	nan
1953	nan
1953	-4.18
1952	-3.94
1951	-3.92
1950	-3.5
1949	-3.84
1948	-4.03
1947	-3.67
1946	-3.79
1945	-3.69
1944	-3.68
1943	-3.88
1942	-4.09
1941	-4.29
1940	-4.2
1939	-4.04
1938	-3.81
1937	-3.93
1936	-3.96
1935	-3.83
1934	-4.05
1933	-3.86
1932	-4.09
1931	-4.01
1930	-4.12
1929	-3.9
1928	-3.71
1927	-3.88
1926	-3.81
1925	-4.02
1924	-4.0
1923	-4.04
1922	-4.17
1921	-3.99
1920	-3.89
1919	-4.02
1918	-4.16
1917	-3.65
1916	-4.0
1915	-3.89
1914	-3.81
1913	-3.9
1912	-3.95
1911	-4.08
1910	-3.82
1906	-4.13
1905	-4.34
1904	-3.94
1903	-4.21
1902	-4.32
1901	-4.14
1900	-3.75
1899	-3.71
1898	-3.96
1897	-3.85
1896	-4.15
1895	-4.0
1894	-4.07
1893	-4.06
1892	-3.9
1891	-4.05
1890	-3.69
1889	-4.08
1888	-4.54
1887	-4.29
1886	-4.19
1885	-4.08
1884	-4.25
1883	-3.79
1882	-3.84
1881	-4.02
1880	-3.97
1879	-3.72
1878	-3.99
1877	-4.05
1876	-4.15
1875	-4.04
1874	-4.12
1873	-4.3
1872	-4.0
1871	-4.3
1870	-4.32
1869	-4.15
1868	-4.13
1867	-4.0
1866	-4.26
1865	-4.41
1864	-4.34
1863	-4.17
1862	-4.02
1861	-4.06
1860	-4.1
1859	-3.91
1858	-3.9
1857	-3.85
1856	-4.01
1855	-3.96
1854	-4.11
1853	-4.26
1852	-4.0
1851	-4.09
1850	-3.97
1849	-3.77
1848	-3.67
1847	-4.15
1846	-3.98
1845	-3.94
1844	-3.7
1843	-4.03
1842	-4.12
1841	-4.04
1840	-4.45
1839	-4.05
1838	-4.23
1837	-4.25
1836	-3.95
1835	-3.81
1834	-3.67
1833	-3.91
1832	-4.0
1831	-4.33
1830	-4.25
1829	-3.94
1828	-4.17
1827	-4.26
1826	-3.99
1825	-4.13
1824	-4.0
1823	-4.28
1822	-3.86
1821	-3.84
1820	-4.04
1819	-4.0
1818	-3.95
1817	-4.02
1816	-3.93
1815	-3.84
1814	-3.78
1813	-3.89
1812	-3.79
1811	-3.54
1810	-3.67
1809	-3.97
1808	-3.81
1807	-4.09
1806	-3.69
1805	-3.69
1804	-4.0
1803	-3.83
1802	-3.81
1801	-4.03
1800	-4.29
1799	-4.24
1798	-4.19
1797	-3.83
1796	-4.12
1795	-4.34
1794	-3.93
1793	-4.02
