# PAGES2kv2_NAm-ak006LMR375 - from PAGES Phase 2 v1.9.0
#-----------------------------------------------------------------------
#		World Data Center for Paleoclimatology, Boulder
#				and
#		NOAA Paleoclimatology Program
#-----------------------------------------------------------------------
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data.
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed.
#
#
# Online_Resource:
#
# Original_Source_URL:
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Tree Rings
#--------------------
# Contribution_Date
#	Date: 2016-05-04
#--------------------
# Title
#	Study_Name: PAGES2kv2_NAm-ak006LMR375 - from PAGES Phase 2 v1.9.0
#--------------------
# Investigators
#	Investigators: Schweingruber, F.H.
#--------------------
# Description_and_Notes
#	Description: Data from PAGES second data collation effort.
#--------------------
# Publication
#	Authors: Schweingruber, F.H.
#	Published_Date_or_Year: 
#	Published_Title: 
#	Journal_Name: 
#	Volume: 
#	Edition:
#	Issue:
#	Pages: 
#	DOI: 
#	Online_Resource:
#	Full_Citation:
#	Abstract:
#--------------------
# Funding_Agency
#	
#	Grant:
#--------------------
# Site_Information
#	Site_Name: Denali National Park 
#	Location: 
#	Country: 
#	Northernmost_Latitude: 63.7
#	Southernmost_Latitude: 63.7
#	Easternmost_Longitude: -149.6
#	Westernmost_Longitude: -149.6
#	Elevation: 
#--------------------
# Data_Collection
#	Collection_Name: PAGES2kv2_NAm-ak006LMR375
#	Earliest_Year: 1551
#	Most_Recent_Year: 1983
#	Time_Unit: y_ad
#	Core_Length:
#	Notes: {"database":{"database1":"LMR","database2":"PAGES2"}}{"climateInterpretation":{"basis":"First principles and instrumental correlation", "climateVariable":"T", "climateVariableDetail":"air", "interpDirection":"positive", "seasonality":"[6, 7, 8]"}}
#--------------------
# Species
#	Species_Name: 
#	Species_Code: 
#--------------------
# Chronology:
#
#
#
#--------------------
# Variables
#
# Data variables follow that are preceded by ## in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data)
#
##age	age, , ,years AD, , , , ,N
##MXD	maximum latewood density, , , , "[6, 7, 8]", Tree Rings, , ,N
#
#--------------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Values: nan
#
age	MXD
1551	1.193
1552	1.166
1553	1.193
1554	1.074
1555	1.001
1556	1.037
1557	1.028
1558	1.065
1559	1.019
1560	0.982
1561	1.01
1562	1.028
1563	1.01
1564	1.037
1565	1.074
1566	0.991
1567	1.028
1568	1.037
1569	1.037
1570	0.826
1571	0.991
1572	0.982
1573	1.046
1574	1.074
1575	1.102
1576	1.01
1577	1.108
1578	1.032
1579	1.03
1580	0.93
1581	1.017
1582	1.1
1583	1.058
1584	0.944
1585	0.924
1586	0.984
1587	1.055
1588	1.0
1589	0.947
1590	1.008
1591	1.046
1592	0.888
1593	0.905
1594	1.123
1595	1.053
1596	0.966
1597	1.14
1598	0.869
1599	0.98
1600	0.897
1601	0.859
1602	0.941
1603	1.034
1604	0.991
1605	0.959
1606	1.068
1607	1.117
1608	1.059
1609	0.988
1610	0.961
1611	1.053
1612	0.868
1613	0.918
1614	0.925
1615	0.927
1616	1.118
1617	1.047
1618	0.911
1619	1.076
1620	0.927
1621	0.974
1622	1.113
1623	0.855
1624	1.136
1625	0.983
1626	0.989
1627	1.086
1628	1.058
1629	1.049
1630	1.019
1631	0.928
1632	1.051
1633	1.116
1634	1.075
1635	1.084
1636	0.918
1637	1.02
1638	1.008
1639	1.003
1640	1.124
1641	0.892
1642	1.028
1643	0.802
1644	1.009
1645	0.943
1646	0.823
1647	1.003
1648	1.009
1649	1.002
1650	1.172
1651	0.999
1652	0.944
1653	1.104
1654	0.976
1655	1.094
1656	0.981
1657	1.077
1658	0.99
1659	1.163
1660	1.066
1661	1.121
1662	1.049
1663	0.95
1664	0.997
1665	1.07
1666	0.957
1667	1.133
1668	1.028
1669	1.103
1670	0.658
1671	1.071
1672	1.039
1673	0.943
1674	1.091
1675	0.94
1676	0.978
1677	0.852
1678	0.918
1679	0.967
1680	1.061
1681	1.067
1682	1.014
1683	1.187
1684	0.909
1685	0.904
1686	1.072
1687	1.034
1688	1.079
1689	0.958
1690	0.933
1691	1.039
1692	1.045
1693	1.019
1694	0.912
1695	0.734
1696	1.027
1697	0.929
1698	1.017
1699	0.935
1700	1.018
1701	0.95
1702	0.873
1703	0.902
1704	0.927
1705	0.955
1706	0.858
1707	0.993
1708	0.984
1709	0.808
1710	1.023
1711	0.878
1712	1.047
1713	1.007
1714	0.933
1715	0.894
1716	1.004
1717	0.864
