# PAGES2kv2_NAm-az553LMR398 - from PAGES Phase 2 v1.9.0
#-----------------------------------------------------------------------
#		World Data Center for Paleoclimatology, Boulder
#				and
#		NOAA Paleoclimatology Program
#-----------------------------------------------------------------------
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data.
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed.
#
#
# Online_Resource:
#
# Original_Source_URL:
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Tree Rings
#--------------------
# Contribution_Date
#	Date: 2016-05-04
#--------------------
# Title
#	Study_Name: PAGES2kv2_NAm-az553LMR398 - from PAGES Phase 2 v1.9.0
#--------------------
# Investigators
#	Investigators: Briffa, K.; Schweingruber, F.H. 
#--------------------
# Description_and_Notes
#	Description: Data from PAGES second data collation effort.
#--------------------
# Publication
#	Authors: Briffa, K.; Schweingruber, F.H. 
#	Published_Date_or_Year: 
#	Published_Title: 
#	Journal_Name: 
#	Volume: 
#	Edition:
#	Issue:
#	Pages: 
#	DOI: 
#	Online_Resource:
#	Full_Citation:
#	Abstract:
#--------------------
# Funding_Agency
#	
#	Grant:
#--------------------
# Site_Information
#	Site_Name: Snow Bowl San Francisco Peak 
#	Location: 
#	Country: 
#	Northernmost_Latitude: 35.4
#	Southernmost_Latitude: 35.4
#	Easternmost_Longitude: -110.2
#	Westernmost_Longitude: -110.2
#	Elevation: 
#--------------------
# Data_Collection
#	Collection_Name: PAGES2kv2_NAm-az553LMR398
#	Earliest_Year: 1453
#	Most_Recent_Year: 1983
#	Time_Unit: y_ad
#	Core_Length:
#	Notes: {"database":{"database1":"LMR","database2":"PAGES2"}}{"climateInterpretation":{"basis":"", "climateVariable":"T", "climateVariableDetail":"air", "interpDirection":"positive", "seasonality":"[6, 7, 8]"}}
#--------------------
# Species
#	Species_Name: 
#	Species_Code: 
#--------------------
# Chronology:
#
#
#
#--------------------
# Variables
#
# Data variables follow that are preceded by ## in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data)
#
##age	age, , ,years AD, , , , ,N
##MXD	maximum latewood density, , , , "[6, 7, 8]", Tree Rings, , ,N
#
#--------------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Values: nan
#
age	MXD
1453	0.838
1454	0.903
1455	0.894
1456	0.894
1457	0.895
1458	0.876
1459	0.895
1460	0.932
1461	0.858
1462	0.877
1463	0.905
1464	0.933
1465	0.924
1466	0.868
1467	0.887
1468	0.962
1469	0.869
1470	0.906
1471	0.916
1472	0.907
1473	0.907
1474	0.888
1475	0.879
1476	0.954
1477	0.936
1478	0.908
1479	0.871
1480	0.955
1481	0.964
1482	0.983
1483	0.927
1484	0.946
1485	1.002
1486	1.021
1487	0.984
1488	0.938
1489	1.013
1490	0.985
1491	0.976
1492	1.023
1493	0.995
1494	1.051
1495	1.079
1496	1.052
1497	1.033
1498	1.061
1499	1.062
1500	1.034
1501	0.987
1502	0.969
1503	1.025
1504	1.025
1505	1.082
1506	1.11
1507	1.017
1508	1.007
1509	1.017
1510	1.055
1511	1.036
1512	0.999
1513	0.99
1514	0.962
1515	1.037
1516	1.047
1517	0.972
1518	1.028
1519	0.953
1520	0.972
1521	0.954
1522	0.982
1523	0.945
1524	1.011
1525	1.002
1526	0.936
1527	1.059
1528	1.021
1529	1.022
1530	1.012
1531	0.994
1532	0.984
1533	0.947
1534	0.975
1535	1.004
1536	0.985
1537	1.033
1538	1.033
1539	1.052
1540	1.005
1541	1.015
1542	0.958
1543	0.968
1544	0.968
1545	1.016
1546	1.025
1547	1.007
1548	0.988
1549	0.959
1550	0.988
1551	1.007
1552	1.027
1553	0.998
1554	1.008
1555	0.999
1556	1.009
1557	1.066
1558	1.057
1559	1.009
1560	1.057
1561	1.019
1562	1.067
1563	1.058
1564	1.058
1565	1.014
1566	1.033
1567	1.027
1568	1.015
1569	0.968
1570	1.028
1571	0.992
1572	0.999
1573	1.029
1574	1.029
1575	1.018
1576	1.024
1577	0.97
1578	0.989
1579	1.037
1580	0.959
1581	0.972
1582	0.99
1583	1.014
1584	1.027
1585	1.064
1586	1.034
1587	0.972
1588	0.956
1589	1.025
1590	1.027
1591	1.053
1592	1.04
1593	0.94
1594	1.042
1595	1.097
1596	1.003
1597	1.03
1598	1.006
1599	0.935
1600	1.028
1601	0.873
1602	1.064
1603	0.996
1604	1.046
1605	0.967
1606	0.999
1607	1.02
1608	1.035
1609	0.973
1610	1.01
1611	1.034
1612	1.025
1613	1.052
1614	0.985
1615	0.986
1616	1.013
1617	0.988
1618	0.999
1619	0.999
1620	1.023
1621	1.015
1622	1.051
1623	1.066
1624	1.039
1625	0.926
1626	0.992
1627	1.061
1628	1.024
1629	1.042
1630	1.009
1631	0.992
1632	1.106
1633	0.965
1634	0.967
1635	0.972
1636	0.989
1637	0.928
1638	0.929
1639	0.924
1640	0.941
1641	0.872
1642	0.974
1643	0.899
1644	1.008
1645	0.971
1646	1.059
1647	1.041
1648	1.027
1649	1.0
1650	1.012
1651	1.024
1652	0.972
1653	1.113
1654	0.992
1655	1.012
1656	1.046
1657	1.031
1658	1.021
1659	1.074
1660	0.99
1661	1.07
1662	0.955
1663	0.934
1664	1.006
1665	0.93
1666	0.944
1667	1.005
1668	0.941
1669	0.994
1670	0.95
1671	0.929
1672	0.938
1673	0.974
1674	0.962
1675	0.949
1676	0.953
1677	0.952
1678	0.953
1679	1.014
1680	0.896
1681	1.038
1682	0.953
1683	1.028
1684	0.966
1685	1.002
1686	1.101
1687	1.015
1688	1.011
1689	1.098
1690	1.082
1691	1.095
1692	1.126
1693	1.064
1694	0.95
1695	0.947
1696	1.0
1697	1.007
1698	1.02
1699	1.02
1700	0.867
1701	0.942
1702	0.891
1703	0.942
1704	0.948
1705	0.974
1706	0.936
1707	0.99
1708	1.062
1709	0.974
1710	0.939
1711	1.019
1712	0.957
1713	0.98
1714	0.973
1715	0.963
1716	0.933
1717	1.013
1718	1.0
1719	0.996
1720	1.037
1721	0.965
1722	1.036
1723	1.015
1724	1.081
1725	0.942
1726	0.922
1727	1.011
1728	1.097
1729	1.094
1730	0.988
1731	1.0
1732	0.934
1733	1.038
1734	1.0
1735	1.0
1736	1.014
1737	0.991
1738	0.93
1739	1.02
1740	0.912
1741	1.046
1742	0.925
1743	0.988
1744	0.999
1745	0.96
1746	0.858
1747	1.017
1748	0.96
1749	0.96
1750	0.988
1751	0.973
1752	1.068
1753	1.015
1754	1.005
1755	1.049
1756	1.042
1757	1.013
1758	0.972
1759	0.975
1760	0.967
1761	0.886
1762	1.031
1763	0.988
1764	0.906
1765	0.95
1766	0.967
1767	0.975
1768	1.04
1769	0.977
1770	1.09
1771	0.963
1772	1.032
1773	0.984
1774	1.036
1775	1.037
1776	0.972
1777	1.053
1778	1.03
1779	1.063
1780	0.99
1781	0.965
1782	0.945
1783	0.967
1784	0.933
1785	0.971
1786	0.957
1787	1.036
1788	1.004
1789	1.003
1790	0.961
1791	0.998
1792	1.093
1793	0.97
1794	1.032
1795	1.076
1796	1.0
1797	1.002
1798	1.078
1799	1.005
1800	0.978
1801	0.972
1802	1.007
1803	1.076
1804	1.039
1805	0.913
1806	1.043
1807	1.022
1808	0.931
1809	1.009
1810	0.918
1811	0.967
1812	1.034
1813	1.083
1814	1.04
1815	1.024
1816	0.847
1817	1.058
1818	0.975
1819	0.943
1820	1.035
1821	1.04
1822	0.99
1823	0.976
1824	1.026
1825	1.039
1826	0.993
1827	0.9
1828	0.828
1829	1.042
1830	0.992
1831	1.032
1832	1.06
1833	0.985
1834	1.062
1835	1.117
1836	1.0
1837	1.006
1838	1.024
1839	0.926
1840	1.057
1841	1.006
1842	0.971
1843	0.992
1844	1.036
1845	1.037
1846	1.036
1847	1.019
1848	0.903
1849	0.948
1850	1.037
1851	1.028
1852	1.045
1853	1.064
1854	0.895
1855	1.101
1856	1.046
1857	1.106
1858	0.996
1859	0.999
1860	1.016
1861	0.98
1862	0.905
1863	1.107
1864	0.993
1865	1.034
1866	1.005
1867	1.069
1868	0.922
1869	1.015
1870	1.048
1871	1.128
1872	0.982
1873	1.051
1874	1.025
1875	1.068
1876	0.967
1877	1.062
1878	1.008
1879	1.11
1880	0.978
1881	1.041
1882	0.901
1883	0.99
1884	0.72
1885	1.029
1886	1.038
1887	1.117
1888	1.096
1889	1.102
1890	1.033
1891	1.04
1892	1.042
1893	0.963
1894	0.999
1895	1.022
1896	0.946
1897	1.042
1898	1.101
1899	1.023
1900	1.051
1901	1.06
1902	1.099
1903	1.044
1904	0.955
1905	1.008
1906	0.903
1907	0.958
1908	0.959
1909	0.864
1910	1.142
1911	1.015
1912	0.953
1913	1.03
1914	1.021
