# PAGES2kv2_Arc-NGTB21_Fischer_1998LMR68 - from PAGES Phase 2 v1.9.0
#-----------------------------------------------------------------------
#		World Data Center for Paleoclimatology, Boulder
#				and
#		NOAA Paleoclimatology Program
#-----------------------------------------------------------------------
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data.
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed.
#
#
# Online_Resource:
#
# Original_Source_URL:
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Ice Cores
#--------------------
# Contribution_Date
#	Date: 2016-05-04
#--------------------
# Title
#	Study_Name: PAGES2kv2_Arc-NGTB21_Fischer_1998LMR68 - from PAGES Phase 2 v1.9.0
#--------------------
# Investigators
#	Investigators: Fischer, H.,Werner, M.,Wagenbach, D.,Schwager, M.,Thorsteinnson, T.,Wilhelms, F.,Kipfstuhl, J.,Sommer, S.
#--------------------
# Description_and_Notes
#	Description: Data from PAGES second data collation effort.
#--------------------
# Publication
#	Authors: Fischer, H.,Werner, M.,Wagenbach, D.,Schwager, M.,Thorsteinnson, T.,Wilhelms, F.,Kipfstuhl, J.,Sommer, S.
#	Published_Date_or_Year: 
#	Published_Title: Little Ice Age clearly recorded in northern Greenland ice cores
#	Journal_Name: 
#	Volume: 
#	Edition:
#	Issue:
#	Pages: 
#	DOI: 10.1029/98GL01177
#	Online_Resource:
#	Full_Citation:
#	Abstract:
#--------------------
# Funding_Agency
#	
#	Grant:
#--------------------
# Site_Information
#	Site_Name: NGT B21
#	Location: 
#	Country: 
#	Northernmost_Latitude: 80
#	Southernmost_Latitude: 80
#	Easternmost_Longitude: -41.14
#	Westernmost_Longitude: -41.14
#	Elevation: 
#--------------------
# Data_Collection
#	Collection_Name: PAGES2kv2_Arc-NGTB21_Fischer_1998LMR68
#	Earliest_Year: 1397
#	Most_Recent_Year: 1993
#	Time_Unit: y_ad
#	Core_Length:
#	Notes: {"duplicate":"98Penn01.txt"} {"database":"PAGES2"}{"climateInterpretation":{"basis":"using known alpine isotope / temperature relation", "climateVariable":"T", "climateVariableDetail":"air-surface", "interpDirection":"positive", "seasonality":"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]"}}
#--------------------
# Species
#	Species_Name: 
#	Species_Code: 
#--------------------
# Chronology:
#
#
#
#--------------------
# Variables
#
# Data variables follow that are preceded by ## in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data)
#
##age	age, , ,years AD, , , , ,N
##d18O	, , , permil, "[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]", Ice Cores, , ,N
#
#--------------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Values: nan
#
age	d18O
1397	-33.64
1398	-33.71
1399	-35.08
1400	-35.68
1401	-36.09
1402	-35.84
1403	-35.08
1404	-34.73
1405	-34.8
1406	-34.28
1407	-33.46
1408	-32.99
1409	-33.87
1410	-33.84
1411	-33.99
1412	-34.09
1413	-34.93
1414	-35.55
1415	-34.01
1416	-30.67
1417	-31.6
1418	-33.31
1419	-34.06
1420	-34.4
1421	-34.19
1422	-33.4
1423	-32.7
1424	-32.83
1425	-33.09
1426	-32.76
1427	-32.45
1428	-32.84
1429	-32.68
1430	-31.85
1431	-32.35
1432	-32.82
1433	-32.95
1434	-33.55
1435	-34.4
1436	-35.11
1437	-33.52
1438	-32.63
1439	-33.6
1440	-34.33
1441	-34.72
1442	-34.7
1443	-34.08
1444	-33.41
1445	-34.69
1446	-33.67
1447	-33.03
1448	-34.33
1449	-35.08
1450	-34.41
1451	-32.96
1452	-33.1
1453	-32.69
1454	-32.98
1455	-33.92
1456	-35.2
1457	-35.78
1458	-35.94
1459	-36.06
1460	-35.71
1461	-35.82
1462	-35.76
1463	-35.01
1464	-34.72
1465	-34.25
1466	-34.94
1467	-35.13
1468	-35.03
1469	-35.14
1470	-34.42
1471	-35.1
1472	-36.46
1473	-36.01
1474	-35.01
1475	-33.96
1476	-33.72
1477	-33.85
1478	-34.73
1479	-36.03
1480	-35.93
1481	-33.9
1482	-34.06
1483	-34.44
1484	-35.09
1485	-35.72
1486	-35.79
1487	-34.93
1488	-35.16
1489	-35.45
1490	-35.26
1491	-34.22
1492	-33.07
1493	-33.23
1494	-33.77
1495	-34.32
1496	-36.02
1497	-36.13
1498	-34.53
1499	-33.13
1500	-33.02
1501	-33.6
1502	-34.29
1503	-34.04
1504	-34.73
1505	-34.7
1506	-34.73
1507	-34.01
1508	-32.72
1509	-32.93
1510	-33.78
1511	-35.16
1512	-36.41
1513	-36.68
1514	-36.29
1515	-35.17
1516	-35.02
1517	-35.42
1518	-34.6
1519	-33.46
1520	-34.1
1521	-33.56
1522	-32.79
1523	-32.81
1524	-34.34
1525	-35.36
1526	-34.54
1527	-32.96
1528	-32.3
1529	-32.38
1530	-32.88
1531	-34.08
1532	-34.89
1533	-34.17
1534	-33.55
1535	-33.89
1536	-33.76
1537	-34.24
1538	-34.58
1539	-35.75
1540	-35.93
1541	-35.67
1542	-35.42
1543	-34.51
1544	-33.27
1545	-32.87
1546	-33.51
1547	-33.78
1548	-34.13
1549	-34.82
1550	-34.85
1551	-35.17
1552	-36.05
1553	-36.73
1554	-36.23
1555	-34.66
1556	-34.14
1557	-34.84
1558	-34.65
1559	-33.25
1560	-32.93
1561	-33.16
1562	-32.87
1563	-33.43
1564	-34.91
1565	-35.25
1566	-34.2
1567	-33.62
1568	-32.72
1569	-33.07
1570	-34.3
1571	-35.45
1572	-35.38
1573	-35.3
