# PAGES2kv2_Ocean2kHR-AtlanticBahamasExumaRosenheim2005LMR576 - from PAGES Phase 2 v1.9.0
#-----------------------------------------------------------------------
#		World Data Center for Paleoclimatology, Boulder
#				and
#		NOAA Paleoclimatology Program
#-----------------------------------------------------------------------
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data.
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed.
#
#
# Online_Resource:
#
# Original_Source_URL:
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Corals and Sclerosponges
#--------------------
# Contribution_Date
#	Date: 2016-05-04
#--------------------
# Title
#	Study_Name: PAGES2kv2_Ocean2kHR-AtlanticBahamasExumaRosenheim2005LMR576 - from PAGES Phase 2 v1.9.0
#--------------------
# Investigators
#	Investigators: Rosenheim, Brad E.
#--------------------
# Description_and_Notes
#	Description: Data from PAGES second data collation effort.
#--------------------
# Publication
#	Authors: Rosenheim, Brad E.
#	Published_Date_or_Year: 
#	Published_Title: Salinity change in the subtropical Atlantic: Secular increase and teleconnections to the North Atlantic Oscillation
#	Journal_Name: 
#	Volume: 
#	Edition:
#	Issue:
#	Pages: 
#	DOI: 10.1029/2004GL021499
#	Online_Resource:
#	Full_Citation:
#	Abstract:
#--------------------
# Funding_Agency
#	
#	Grant:
#--------------------
# Site_Information
#	Site_Name: Tongue of the Ocean, Exuma Sound Bahamas
#	Location: 
#	Country: 
#	Northernmost_Latitude: 23.766
#	Southernmost_Latitude: 23.766
#	Easternmost_Longitude: -76.053
#	Westernmost_Longitude: -76.053
#	Elevation: 
#--------------------
# Data_Collection
#	Collection_Name: PAGES2kv2_Ocean2kHR-AtlanticBahamasExumaRosenheim2005LMR576
#	Earliest_Year: 1890
#	Most_Recent_Year: 1990
#	Time_Unit: y_ad
#	Core_Length:
#	Notes: {"database":{"database1":"LMR","database2":"PAGES2"}}{"climateInterpretation":{"basis":"", "climateVariable":"T", "climateVariableDetail":"sea_surface", "interpDirection":"negative", "seasonality":""}}
#--------------------
# Species
#	Species_Name: 
#	Species_Code: 
#--------------------
# Chronology:
#
#
#
#--------------------
# Variables
#
# Data variables follow that are preceded by ## in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data)
#
##age	age, , ,years AD, , , , ,N
##d18O	, , , permil, , Corals and Sclerosponges, , ,N
#
#--------------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Values: nan
#
age	d18O
1890	0.58
1891	0.52
1892	0.31
1893	0.36
1894	0.31
1895	0.28
1896	0.42
1897	0.62
1898	0.63
1899	0.53
1900	0.44
1901	0.48
1902	0.44
1903	0.46
1904	0.42
1905	0.54
1906	0.4
1907	0.4
1908	0.48
1909	0.64
1910	0.6
1911	0.61
1912	0.47
1913	0.46
1914	0.53
1915	0.62
1916	0.63
1917	0.51
1918	0.43
1919	0.33
1920	0.27
1921	0.1
1922	0.28
1923	0.52
1924	0.49
1925	0.49
1926	0.48
1927	0.39
1928	0.38
1929	0.43
1930	0.35
1931	0.06
1932	0.25
1933	0.16
1934	0.27
1935	0.3
1936	0.23
1937	0.37
1938	0.46
1939	0.49
1940	0.5
1941	0.43
1942	0.35
1943	0.4
1944	0.25
1945	0.37
1946	0.32
1947	0.31
1948	0.27
1949	0.19
1950	0.41
1951	0.46
1952	0.48
1953	0.43
1954	0.47
1955	0.48
1956	0.47
1957	0.39
1958	0.4
1959	0.47
1960	0.42
1961	0.45
1962	0.37
1963	0.41
1964	0.45
1965	0.36
1966	0.41
1967	0.4
1968	0.42
1969	0.39
1970	0.45
1971	0.51
1972	0.48
1973	0.42
1974	0.35
1975	0.28
1976	0.23
1977	0.4
1978	0.53
1979	0.51
1980	0.48
1981	0.46
1982	0.43
1983	0.43
1984	0.43
1985	0.45
1986	0.43
1987	0.38
1988	0.28
1989	0.5
1990	0.4
