# PAGES2kv2_NAm-cana170LMR434 - from PAGES Phase 2 v1.9.0
#-----------------------------------------------------------------------
#		World Data Center for Paleoclimatology, Boulder
#				and
#		NOAA Paleoclimatology Program
#-----------------------------------------------------------------------
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data.
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed.
#
#
# Online_Resource:
#
# Original_Source_URL:
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Tree Rings
#--------------------
# Contribution_Date
#	Date: 2016-05-04
#--------------------
# Title
#	Study_Name: PAGES2kv2_NAm-cana170LMR434 - from PAGES Phase 2 v1.9.0
#--------------------
# Investigators
#	Investigators: Schweingruber, F.H.
#--------------------
# Description_and_Notes
#	Description: Data from PAGES second data collation effort.
#--------------------
# Publication
#	Authors: Schweingruber, F.H.
#	Published_Date_or_Year: 
#	Published_Title: 
#	Journal_Name: 
#	Volume: 
#	Edition:
#	Issue:
#	Pages: 
#	DOI: 
#	Online_Resource:
#	Full_Citation:
#	Abstract:
#--------------------
# Funding_Agency
#	
#	Grant:
#--------------------
# Site_Information
#	Site_Name: Athabasca, historisch 
#	Location: 
#	Country: 
#	Northernmost_Latitude: 51.4
#	Southernmost_Latitude: 51.4
#	Easternmost_Longitude: -117.3
#	Westernmost_Longitude: -117.3
#	Elevation: 
#--------------------
# Data_Collection
#	Collection_Name: PAGES2kv2_NAm-cana170LMR434
#	Earliest_Year: 1072
#	Most_Recent_Year: 1991
#	Time_Unit: y_ad
#	Core_Length:
#	Notes: {"database":{"database1":"LMR","database2":"PAGES2"}}{"climateInterpretation":{"basis":"", "climateVariable":"T", "climateVariableDetail":"air", "interpDirection":"positive", "seasonality":"[6, 7, 8]"}}
#--------------------
# Species
#	Species_Name: 
#	Species_Code: 
#--------------------
# Chronology:
#
#
#
#--------------------
# Variables
#
# Data variables follow that are preceded by ## in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data)
#
##age	age, , ,years AD, , , , ,N
##MXD	maximum latewood density, , , , "[6, 7, 8]", Tree Rings, , ,N
#
#--------------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Values: nan
#
age	MXD
1361	0.989
1362	0.977
1363	0.989
1364	0.983
1365	1.051
1366	0.96
1367	0.969
1368	0.973
1369	1.048
1370	0.975
1371	0.981
1372	1.021
1373	0.973
1374	1.017
1375	1.005
1376	0.976
1377	1.024
1378	0.908
1379	1.014
1380	0.974
1381	1.055
1382	1.018
1383	1.014
1384	1.037
1385	1.054
1386	1.023
1387	1.054
1388	1.002
1389	0.987
1390	1.024
1391	1.057
1392	1.05
1393	1.012
1394	1.083
1395	1.011
1396	1.039
1397	1.014
1398	1.084
1399	1.063
1400	1.056
1401	1.077
1402	1.078
1403	1.097
1404	1.071
1405	1.036
1406	1.047
1407	0.954
1408	1.058
1409	0.995
1410	1.074
1411	0.991
1412	1.026
1413	0.988
1414	0.968
1415	1.004
1416	0.97
1417	1.011
1418	1.084
1419	1.016
1420	0.966
1421	1.038
1422	0.986
1423	0.949
1424	1.023
1425	1.018
1426	1.038
1427	1.035
1428	1.066
1429	1.004
1430	1.026
1431	1.017
1432	1.047
1433	1.074
1434	1.114
1435	0.948
1436	1.066
1437	1.029
1438	0.932
1439	1.036
1440	1.048
1441	1.003
1442	1.006
1443	1.017
1444	1.029
1445	0.91
1446	1.034
1447	1.001
1448	0.956
1449	0.955
1450	0.979
1451	0.985
1452	1.019
1453	1.043
1454	1.017
1455	0.989
1456	1.056
1457	0.959
1458	0.993
1459	0.96
1460	1.005
1461	0.972
1462	0.981
1463	0.992
1464	0.93
1465	0.945
1466	0.961
1467	0.959
1468	0.903
1469	0.972
1470	1.007
1471	1.024
1472	0.895
1473	1.008
1474	0.89
1475	0.985
1476	0.991
1477	0.999
1478	1.004
1479	0.985
1480	1.042
1481	0.942
1482	1.027
1483	0.943
1484	1.036
1485	1.055
1486	1.022
1487	1.01
1488	0.954
1489	0.975
1490	1.026
1491	0.895
1492	1.032
1493	0.966
1494	1.006
1495	0.894
1496	0.942
1497	0.906
1498	0.929
1499	0.95
1500	0.96
1501	1.019
1502	1.041
1503	1.002
1504	0.998
1505	1.026
1506	1.029
1507	1.012
1508	1.021
1509	0.989
1510	1.085
1511	1.042
1512	0.977
1513	1.025
1514	0.985
1515	1.038
1516	0.967
1517	1.044
1518	1.049
1519	1.021
1520	1.036
1521	1.033
1522	0.935
1523	0.975
1524	0.951
1525	0.987
1526	1.044
1527	0.981
1528	1.07
1529	1.052
1530	1.025
1531	1.086
1532	0.998
1533	1.041
1534	1.007
1535	0.978
1536	1.023
1537	0.951
1538	0.975
1539	0.965
1540	1.006
1541	1.005
1542	0.882
1543	1.017
1544	0.915
1545	1.054
1546	0.949
1547	1.035
1548	1.026
1549	0.989
1550	1.068
1551	1.014
1552	1.05
1553	0.988
1554	0.972
1555	1.056
1556	0.941
1557	1.02
1558	1.008
1559	0.989
1560	1.017
1561	1.012
1562	1.005
1563	0.953
1564	1.063
1565	1.088
1566	1.009
1567	1.047
1568	1.004
1569	1.021
1570	0.972
1571	0.914
1572	1.03
1573	0.977
1574	1.009
1575	0.994
1576	1.057
1577	1.023
1578	1.048
1579	0.943
1580	1.082
1581	0.947
1582	1.053
1583	1.021
1584	1.04
1585	0.951
1586	1.035
1587	0.893
1588	1.061
1589	0.915
1590	0.994
1591	1.04
1592	0.991
1593	1.049
1594	0.99
1595	1.073
1596	0.947
1597	0.987
1598	1.02
1599	1.053
1600	1.013
1601	0.861
1602	0.966
1603	0.987
1604	1.047
1605	1.004
1606	0.955
1607	1.032
1608	1.065
1609	1.007
1610	1.094
1611	0.966
1612	0.971
1613	0.948
1614	1.061
1615	0.93
1616	1.025
1617	1.059
1618	1.051
1619	1.027
1620	1.037
1621	1.081
1622	1.038
1623	1.067
1624	0.959
1625	1.005
1626	0.911
1627	1.019
1628	0.994
1629	0.866
1630	0.912
1631	0.906
1632	1.009
1633	0.993
1634	1.056
1635	1.011
1636	1.038
1637	0.928
1638	1.063
1639	1.032
1640	1.025
1641	0.861
1642	1.073
1643	0.918
1644	1.033
1645	1.041
1646	1.044
1647	1.001
1648	0.997
1649	0.983
1650	0.964
1651	1.064
1652	1.069
1653	0.972
1654	1.043
1655	0.908
1656	1.111
1657	0.966
1658	1.001
1659	1.029
1660	0.953
1661	1.051
1662	0.982
1663	1.045
1664	0.957
1665	0.928
1666	1.024
1667	1.001
1668	0.887
1669	0.996
1670	0.92
1671	1.048
1672	1.088
1673	1.079
1674	0.877
1675	1.08
1676	0.973
1677	0.906
1678	1.001
1679	1.043
1680	0.97
1681	1.046
1682	1.005
1683	1.046
1684	1.115
1685	0.977
1686	1.035
1687	1.122
1688	0.975
1689	1.117
1690	1.005
1691	1.078
1692	1.062
1693	1.023
1694	1.026
1695	1.017
1696	0.969
1697	0.905
1698	0.939
1699	0.797
1700	0.861
1701	0.82
1702	0.913
1703	0.982
1704	0.978
1705	0.996
1706	1.028
1707	1.019
1708	1.009
1709	0.968
1710	1.005
1711	0.939
1712	1.06
1713	1.029
1714	1.024
1715	1.009
1716	0.993
1717	0.978
1718	1.025
1719	1.008
1720	1.025
1721	0.984
1722	1.053
1723	1.089
1724	1.053
1725	1.032
1726	1.001
1727	0.964
1728	0.977
1729	0.887
1730	1.034
1731	0.903
1732	1.014
1733	1.059
1734	1.054
1735	1.046
1736	1.092
1737	1.091
1738	0.827
1739	1.149
1740	1.096
1741	1.074
1742	0.999
1743	1.083
1744	0.9
1745	1.018
1746	1.01
1747	1.043
1748	1.09
1749	0.933
1750	1.092
1751	1.089
1752	0.953
1753	1.158
1754	1.097
1755	1.035
1756	1.045
1757	0.994
1758	1.033
1759	0.993
1760	1.058
1761	1.056
1762	0.954
1763	1.06
1764	0.974
1765	1.051
1766	1.05
1767	1.078
1768	1.219
1769	1.04
1770	1.161
1771	1.044
1772	1.121
1773	1.183
1774	1.066
1775	1.09
1776	1.114
1777	0.952
1778	1.021
1779	1.057
1780	1.043
1781	1.067
1782	0.985
1783	1.007
1784	0.973
1785	0.943
1786	1.056
1787	0.965
1788	1.024
1789	1.012
1790	1.022
1791	1.055
1792	1.077
1793	1.054
1794	1.101
1795	0.95
1796	1.124
1797	0.96
1798	1.136
1799	1.052
1800	1.09
1801	0.877
1802	1.062
1803	0.96
1804	0.974
1805	1.071
1806	0.867
1807	1.003
1808	1.062
1809	1.053
1810	0.946
1811	0.918
1812	1.008
1813	0.785
1814	0.987
1815	0.931
1816	1.014
1817	1.037
1818	0.835
1819	0.986
1820	1.033
1821	0.916
1822	0.983
1823	1.018
1824	0.906
1825	0.934
1826	0.948
1827	0.971
1828	1.04
1829	1.02
1830	0.97
1831	1.02
1832	0.969
1833	0.868
1834	1.005
1835	0.96
1836	0.959
1837	0.922
1838	0.831
1839	1.064
1840	0.992
1841	1.045
1842	1.022
1843	1.081
1844	0.913
1845	1.048
1846	1.035
1847	1.093
1848	0.992
1849	0.98
1850	1.06
1851	1.046
1852	1.105
1853	1.114
1854	1.095
1855	1.009
1856	1.033
1857	1.076
1858	1.044
1859	1.055
1860	1.068
1861	0.985
1862	0.986
1863	1.019
1864	1.116
1865	1.008
1866	1.066
1867	0.982
1868	0.93
1869	1.067
1870	0.963
1871	0.996
1872	0.942
1873	1.032
1874	1.011
1875	1.041
1876	0.879
1877	0.973
1878	1.062
1879	1.014
1880	0.887
1881	0.912
1882	0.992
1883	1.008
1884	1.02
1885	1.021
1886	1.052
1887	0.962
1888	1.023
1889	1.052
1890	1.044
1891	1.024
1892	0.888
1893	0.96
1894	0.974
1895	0.842
1896	0.934
1897	0.979
1898	1.032
1899	0.828
1900	0.906
1901	1.012
1902	0.881
1903	0.944
1904	1.013
1905	1.022
1906	0.995
1907	0.796
1908	0.988
1909	0.971
1910	0.948
1911	0.894
1912	0.963
1913	0.948
1914	1.005
1915	0.94
1916	0.939
1917	1.014
1918	0.982
1919	1.027
1920	1.039
1921	0.974
1922	1.038
1923	0.994
1924	0.999
1925	1.112
1926	0.871
1927	0.919
1928	1.044
1929	1.084
1930	1.033
1931	1.073
1932	1.074
1933	1.067
1934	1.056
1935	0.952
1936	1.118
1937	0.939
1938	1.018
1939	0.802
1940	0.985
1941	1.009
1942	0.976
1943	0.941
1944	0.957
1945	0.981
1946	1.033
1947	0.976
1948	0.989
1949	0.935
1950	1.022
1951	0.934
1952	1.082
1953	0.97
1954	0.856
1955	1.081
1956	1.089
1957	0.942
1958	1.027
1959	0.877
1960	1.072
1961	1.033
1962	0.896
1963	0.958
1964	0.843
1965	0.959
1966	0.856
1967	1.051
1968	0.805
1969	0.99
1970	1.061
1971	1.018
1972	1.03
1973	0.984
1974	0.961
1975	0.832
1976	0.91
1977	1.032
1978	1.033
1979	0.955
1980	0.953
1981	0.962
1982	1.036
1983	0.997
1984	0.998
1985	0.972
1986	0.987
1987	0.957
1988	1.006
1989	1.038
1990	1.058
1991	0.985
