# PAGES2kv2_NAm-cana171LMR435 - from PAGES Phase 2 v1.9.0
#-----------------------------------------------------------------------
#		World Data Center for Paleoclimatology, Boulder
#				and
#		NOAA Paleoclimatology Program
#-----------------------------------------------------------------------
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data.
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed.
#
#
# Online_Resource:
#
# Original_Source_URL:
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Tree Rings
#--------------------
# Contribution_Date
#	Date: 2016-05-04
#--------------------
# Title
#	Study_Name: PAGES2kv2_NAm-cana171LMR435 - from PAGES Phase 2 v1.9.0
#--------------------
# Investigators
#	Investigators: Schweingruber, F.H.
#--------------------
# Description_and_Notes
#	Description: Data from PAGES second data collation effort.
#--------------------
# Publication
#	Authors: Schweingruber, F.H.
#	Published_Date_or_Year: 
#	Published_Title: 
#	Journal_Name: 
#	Volume: 
#	Edition:
#	Issue:
#	Pages: 
#	DOI: 
#	Online_Resource:
#	Full_Citation:
#	Abstract:
#--------------------
# Funding_Agency
#	
#	Grant:
#--------------------
# Site_Information
#	Site_Name: Athabasca Glacier 
#	Location: 
#	Country: 
#	Northernmost_Latitude: 52.3
#	Southernmost_Latitude: 52.3
#	Easternmost_Longitude: -117.3
#	Westernmost_Longitude: -117.3
#	Elevation: 
#--------------------
# Data_Collection
#	Collection_Name: PAGES2kv2_NAm-cana171LMR435
#	Earliest_Year: 1665
#	Most_Recent_Year: 1994
#	Time_Unit: y_ad
#	Core_Length:
#	Notes: {"database":{"database1":"LMR","database2":"PAGES2"}}{"climateInterpretation":{"basis":"", "climateVariable":"T", "climateVariableDetail":"air", "interpDirection":"positive", "seasonality":"[6, 7, 8]"}}
#--------------------
# Species
#	Species_Name: 
#	Species_Code: 
#--------------------
# Chronology:
#
#
#
#--------------------
# Variables
#
# Data variables follow that are preceded by ## in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data)
#
##age	age, , ,years AD, , , , ,N
##MXD	maximum latewood density, , , , "[6, 7, 8]", Tree Rings, , ,N
#
#--------------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Values: nan
#
age	MXD
1831	0.979
1832	0.968
1833	0.868
1834	1.057
1835	0.887
1836	0.96
1837	0.955
1838	0.848
1839	1.029
1840	0.955
1841	1.021
1842	1.061
1843	1.078
1844	0.993
1845	1.068
1846	0.996
1847	1.062
1848	0.938
1849	0.981
1850	1.047
1851	1.031
1852	1.104
1853	1.045
1854	1.046
1855	0.963
1856	0.996
1857	1.033
1858	1.035
1859	1.012
1860	1.026
1861	0.953
1862	0.972
1863	0.96
1864	1.071
1865	0.998
1866	1.076
1867	1.063
1868	1.027
1869	1.038
1870	0.974
1871	0.984
1872	0.932
1873	1.028
1874	0.991
1875	1.026
1876	0.819
1877	1.021
1878	1.021
1879	1.016
1880	0.909
1881	1.021
1882	1.021
1883	1.025
1884	1.002
1885	0.994
1886	1.091
1887	0.975
1888	1.031
1889	1.024
1890	1.043
1891	1.066
1892	0.987
1893	1.045
1894	1.093
1895	0.966
1896	1.024
1897	1.016
1898	1.08
1899	0.798
1900	1.007
1901	1.081
1902	1.024
1903	1.011
1904	1.1
1905	1.053
1906	1.109
1907	0.925
1908	1.066
1909	1.019
1910	1.016
1911	0.983
1912	0.979
1913	0.996
1914	1.023
1915	0.999
1916	1.032
1917	1.03
1918	0.99
1919	1.032
1920	1.04
1921	1.06
1922	1.032
1923	1.03
1924	0.994
1925	1.145
1926	1.052
1927	1.051
1928	1.025
1929	1.032
1930	1.07
1931	1.053
1932	1.049
1933	1.049
1934	0.99
1935	0.969
1936	1.117
1937	0.949
1938	1.015
1939	1.054
1940	1.066
1941	1.042
1942	1.055
1943	1.016
1944	0.97
1945	1.025
1946	1.042
1947	1.009
1948	1.008
1949	1.032
1950	1.029
1951	0.992
1952	1.017
1953	0.948
1954	0.9
1955	1.031
1956	1.08
1957	0.92
1958	0.994
1959	0.856
1960	1.044
1961	0.972
1962	0.936
1963	0.985
1964	0.888
1965	1.033
1966	0.904
1967	1.056
1968	0.859
1969	1.003
1970	1.02
1971	0.984
1972	0.989
1973	1.002
1974	0.978
1975	0.881
1976	0.929
1977	1.022
1978	0.991
1979	1.026
1980	0.925
1981	0.992
1982	0.972
1983	1.05
1984	1.051
1985	0.988
1986	0.969
1987	0.952
1988	0.993
1989	1.018
1990	0.96
1991	0.966
1992	0.943
1993	0.863
1994	1.033
