# PAGES2kv2_Ocean2kHR-PacificClippertonLinsley2000LMR636 - from PAGES Phase 2 v1.9.0
#-----------------------------------------------------------------------
#		World Data Center for Paleoclimatology, Boulder
#				and
#		NOAA Paleoclimatology Program
#-----------------------------------------------------------------------
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data.
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed.
#
#
# Online_Resource:
#
# Original_Source_URL:
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Corals and Sclerosponges
#--------------------
# Contribution_Date
#	Date: 2016-05-04
#--------------------
# Title
#	Study_Name: PAGES2kv2_Ocean2kHR-PacificClippertonLinsley2000LMR636 - from PAGES Phase 2 v1.9.0
#--------------------
# Investigators
#	Investigators: Linsley, Braddock K.,Ren, Lei,Dunbar, Robert B.,Howe, Stephen S.
#--------------------
# Description_and_Notes
#	Description: Data from PAGES second data collation effort.
#--------------------
# Publication
#	Authors: Linsley, Braddock K.,Ren, Lei,Dunbar, Robert B.,Howe, Stephen S.
#	Published_Date_or_Year: 
#	Published_Title: El Niño Southern Oscillation (ENSO) and decadal-scale climate variability at 10°N in the eastern Pacific from 1893 to 1994: A coral-based reconstruction from Clipperton Atoll
#	Journal_Name: 
#	Volume: 
#	Edition:
#	Issue:
#	Pages: 
#	DOI: 10.1029/1999PA000428
#	Online_Resource:
#	Full_Citation:
#	Abstract:
#--------------------
# Funding_Agency
#	
#	Grant:
#--------------------
# Site_Information
#	Site_Name: Clipperton Atoll
#	Location: 
#	Country: 
#	Northernmost_Latitude: 10.2773
#	Southernmost_Latitude: 10.2773
#	Easternmost_Longitude: -109.2131
#	Westernmost_Longitude: -109.2131
#	Elevation: 
#--------------------
# Data_Collection
#	Collection_Name: PAGES2kv2_Ocean2kHR-PacificClippertonLinsley2000LMR636
#	Earliest_Year: 1893.79
#	Most_Recent_Year: 1994.04
#	Time_Unit: y_ad
#	Core_Length:
#	Notes: {"duplicate":{"duplicate_file1":"00epac03a.txt", "duplicate_file2":"00epac03b.txt"}} {"database":"PAGES2"}{"climateInterpretation":{"basis":"", "climateVariable":"T", "climateVariableDetail":"sea_surface", "interpDirection":"negative", "seasonality":""}}
#--------------------
# Species
#	Species_Name: 
#	Species_Code: 
#--------------------
# Chronology:
#
#
#
#--------------------
# Variables
#
# Data variables follow that are preceded by ## in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data)
#
##age	age, , ,years AD, , , , ,N
##d18O	, , , permil, , Corals and Sclerosponges, , ,N
#
#--------------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Values: nan
#
age	d18O
1994.04	-5.69
1993.96	-5.73
1993.87	-5.63
1993.79	-5.68
1993.71	-5.91
1993.62	-5.77
1993.54	-5.76
1993.46	-5.75
1993.37	-5.89
1993.29	-5.77
1993.21	-5.79
1993.12	-5.77
1993.04	-5.58
1992.96	-5.64
1992.87	-5.75
1992.79	-5.68
1992.71	-5.88
1992.63	-5.81
1992.54	-5.82
1992.46	-5.67
1992.38	-5.88
1992.29	-5.65
1992.21	-5.75
1992.13	-5.73
1992.04	-5.6
1991.96	-5.82
1991.88	-5.69
1991.79	-5.62
1991.71	-5.68
1991.63	-5.76
1991.54	-5.77
1991.46	-5.82
1991.38	-5.87
1991.29	-5.69
1991.21	-5.63
1991.13	-5.61
1991.04	-5.67
1990.96	-5.77
1990.88	-5.77
1990.79	-5.83
1990.71	-5.75
1990.63	-5.83
1990.54	-5.77
1990.46	-5.78
1990.38	-5.89
1990.29	-5.65
1990.21	-5.69
1990.13	-5.54
1990.04	-5.52
1989.96	-5.57
1989.88	-5.61
1989.79	-5.63
1989.71	-5.6
1989.63	-5.58
1989.54	-5.56
1989.46	-5.6
1989.38	-5.68
1989.29	-5.63
1989.21	-5.57
1989.13	-5.57
1989.04	-5.48
1988.96	-5.55
1988.88	-5.67
1988.79	-5.67
1988.71	-5.57
1988.63	-5.49
1988.54	-5.48
1988.46	-5.57
1988.38	-5.72
1988.29	-5.7
1988.21	-5.61
1988.13	-5.48
1988.04	-5.53
1987.96	-5.61
1987.88	-5.7
1987.79	-5.77
1987.71	-5.78
1987.63	-5.76
1987.54	-5.71
1987.46	-5.71
1987.38	-5.74
1987.29	-5.63
1987.21	-5.62
1987.13	-5.69
1987.04	-5.62
1986.96	-5.64
1986.88	-5.67
1986.79	-5.71
1986.71	-5.76
1986.63	-5.77
1986.54	-5.77
1986.46	-5.81
1986.38	-5.86
1986.29	-5.74
1986.21	-5.6
1986.13	-5.6
1986.04	-5.4
1985.96	-5.45
1985.88	-5.57
1985.79	-5.58
1985.71	-5.67
1985.63	-5.73
1985.54	-5.64
1985.46	-5.88
1985.38	-5.84
1985.29	-5.68
1985.21	-5.49
1985.13	-5.4
1985.04	-5.43
1984.96	-5.51
1984.88	-5.61
1984.79	-5.68
1984.71	-5.6
1984.63	-5.69
1984.54	-5.77
1984.46	-5.77
1984.38	-5.83
1984.29	-5.74
1984.21	-5.68
1984.13	-5.66
1984.04	-5.59
1983.96	-5.64
1983.88	-5.68
1983.79	-5.64
1983.71	-5.61
1983.63	-5.59
1983.54	-5.51
1983.46	-5.53
1983.38	-5.65
1983.29	-5.47
1983.21	-5.61
1983.13	-5.55
1983.04	-5.6
1982.96	-5.63
1982.88	-5.59
1982.79	-5.57
1982.71	-5.59
1982.63	-5.7
1982.54	-5.65
1982.46	-5.65
1982.38	-5.78
1982.29	-5.73
1982.21	-5.74
1982.13	-5.73
1982.04	-5.38
1981.96	-5.65
1981.88	-5.75
1981.79	-5.75
1981.71	-5.75
1981.63	-5.75
1981.54	-5.74
1981.46	-5.55
1981.38	-5.81
1981.29	-5.8
1981.21	-5.78
1981.13	-5.65
1981.04	-5.49
1980.96	-5.5
1980.88	-5.54
1980.79	-5.6
1980.71	-5.65
1980.63	-5.71
1980.54	-5.76
